Unnamed: 0,#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%
355,403,Isaac Collins,MIL,113,384.2468354,441.0,78.15189873848101,0.1962025316553288,0.7142857142463788,0.2380952380821263,0.047619047616425256,0.018987341772151896,0.12236286919831223,0.10970464135021098,0.10548523206751055,0.002109704641723356,0.23839662447257384,0.014767932489451477,0.004219409282700422,0.004219409282700422,0.03375527426160337,0.010548523206751054,0.023206751054852322,0.225,0.3177966101694915,0.3583535108958838,0.6761501210653753,0.2866894197952218,23.839662447257385,10.548523206751057,372,441,89,0.2222222222222222,0.7191011235955056,0.24719101123595505,0.033707865168539325,0.02040816326530612,0.12698412698412698,0.12244897959183673,0.1292517006802721,0.0,0.2108843537414966,0.013605442176870748,0.006802721088435374,0.006802721088435374,0.036281179138321996,0.015873015873015872,0.02040816326530612,0.263,0.368,0.411,0.779,0.326,21.1,12.9
358,406,Myles Straw,TOR,131,269.09999999999997,299.0,61.594,0.21,0.7766990291262136,0.18446601941747573,0.038834951456310676,0.004,0.11399999999999999,0.06999999999999999,0.082,0.002,0.194,0.002,0.008,0.008,0.042,0.006,0.036,0.233,0.2963709677419355,0.3066666666666666,0.6030376344086021,0.2901408450704225,19.4,8.200000000000001,267,299,66,0.23411371237458195,0.7727272727272727,0.21212121212121213,0.015151515151515152,0.013377926421404682,0.1705685618729097,0.10702341137123746,0.06354515050167224,0.0,0.16722408026755853,0.0033444816053511705,0.0033444816053511705,0.03678929765886288,0.04013377926421405,0.0033444816053511705,0.03678929765886288,0.262,0.313,0.367,0.68,0.308,16.7,6.4
359,407,Paul DeJong,WSN,125,190.07709750566897,208.0,32.07256235827664,0.19501133786848074,0.7500000000000001,0.25000000001343325,0.0,0.04081632653061225,0.10657596371882086,0.11564625850340136,0.061224489795918366,0.0,0.30612244897959184,0.015873015873015872,0.0090702947845805,0.0,0.00453514739229025,0.00453514739229025,0.0,0.213,0.272108844,0.3895781637717121,0.6616870073091272,0.2677165354330709,30.612244897959183,6.122448979591836,193,208,38,0.21153846153846154,0.7368421052631579,0.2631578947368421,0.0,0.028846153846153848,0.08653846153846154,0.11057692307692307,0.052884615384615384,0.0,0.33653846153846156,0.004807692307692308,0.014423076923076924,0.0,0.019230769230769232,0.0,0.019230769230769232,0.228,0.269,0.373,0.642,0.317,33.7,5.3
360,408,Liam Hicks,MIA,103,335.70765661252904,390.0,79.62877030162413,0.21345707656612528,0.7954545454545455,0.19318181818181818,0.011363636363636362,0.009280742459396753,0.09976798143851509,0.09280742459396751,0.09976798143851509,0.0,0.1577726218097448,0.027842227384615385,0.01160092807424594,0.0,0.0046403712296983765,0.002320185614849188,0.002320185614849188,0.248,0.3410672853828306,0.3315363881401617,0.6726036735229923,0.2894736842105263,15.777262180974477,9.976798143851507,332,390,76,0.21025641025641026,0.8157894736842105,0.17105263157894737,0.013157894736842105,0.015384615384615385,0.09487179487179487,0.11538461538461539,0.11025641025641025,0.0,0.14358974358974358,0.023076923076923078,0.007692307692307693,0.007692307692307693,0.005128205128205128,0.0,0.005128205128205128,0.247,0.346,0.346,0.693,0.278,14.400000000000002,11.0
361,410,Ramon Laureano,BAL,103,441.7025641025641,488.0,90.0923076923077,0.21794871794871795,0.7222222222222221,0.24999999999999997,0.027777777777777776,0.03333333333333333,0.12307692307692307,0.13076923076923078,0.06666666666666667,0.0,0.29743589743589743,0.02564102564102564,0.002564102564102564,0.0,0.023076923076923075,0.007692307692307692,0.015384615384615384,0.241,0.3102564102564102,0.4135977337110481,0.7238541439674584,0.32,29.743589743589745,6.666666666666667,441,488,100,0.2540983606557377,0.72,0.26,0.02,0.04918032786885246,0.14754098360655737,0.1557377049180328,0.07172131147540983,0.0020491803278688526,0.24385245901639344,0.01639344262295082,0.00819672131147541,0.0,0.014344262295081968,0.00819672131147541,0.006147540983606557,0.281,0.342,0.512,0.855,0.331,24.4,7.200000000000001
362,411,Orlando Arcia,ATL,137,195.4092664092664,214.0,38.833976833976834,0.21042471042471042,0.7765957446808511,0.22340425531914893,0.0,0.028957528957528955,0.1003861003861004,0.10810810810810811,0.07335907335907337,0.0019305019305019303,0.2084942084942085,0.003861003861003861,0.009652509652509652,0.0,0.003861003861003861,0.0,0.003861003861003861,0.23,0.2876447876447876,0.3699788583509514,0.657623646,0.2647887323943662,20.84942084942085,7.335907335907336,203,214,38,0.19158878504672897,0.7894736842105263,0.18421052631578946,0.02631578947368421,0.014018691588785047,0.06074766355140187,0.06074766355140187,0.04672897196261682,0.0,0.21962616822429906,0.0,0.004672897196261682,0.0,0.0,0.004672897196261682,-0.004672897196261682,0.202,0.238,0.291,0.529,0.247,22.0,4.7
363,412,Romy Gonzalez,BOS,91,314.95138888888886,341.0,71.04166666666666,0.23958333333333331,0.7333333333333333,0.2166666666666667,0.05,0.03125,0.12152777777777778,0.13888888888888887,0.059027777777777776,0.0,0.27777777777777773,0.006944444444444444,0.010416666666666666,0.0,0.041666666666666664,0.010416666666666666,0.03125,0.259,0.3055555555555556,0.4323308270676692,0.7378863826232247,0.3333333333333333,27.77777777777778,5.902777777777778,315,341,87,0.28152492668621704,0.7011494252873564,0.26436781609195403,0.034482758620689655,0.026392961876832845,0.1378299120234604,0.15542521994134897,0.05278592375366569,0.002932551319648094,0.2375366568914956,0.008797653958944282,0.01466275659824047,0.0,0.017595307917888565,0.01466275659824047,0.002932551319648094,0.305,0.343,0.483,0.826,0.378,23.8,5.3
366,415,Tyrone Taylor,NYM,115,313.24418604651163,341.0,62.450581395348834,0.2122093023255814,0.6825396825396826,0.28571428571428575,0.031746031746031744,0.02906976744186047,0.13372093023255813,0.1191860465116279,0.05523255813953487,0.0029069767441860465,0.23255813953488372,0.020348837209302324,0.005813953488372093,0.0,0.023255813953488372,0.0029069767441860465,0.020348837209302324,0.231,0.2877906976744186,0.3955696202531645,0.6833603179275831,0.2763157894736842,23.25581395348837,5.523255813953488,310,341,67,0.20234604105571846,0.6865671641791045,0.26865671641791045,0.04477611940298507,0.005865102639296188,0.09970674486803519,0.07917888563049853,0.0469208211143695,0.002932551319648094,0.22287390029325513,0.026392961876832845,0.005865102639296188,0.008797653958944282,0.03519061583577713,0.005865102639296188,0.02932551319648094,0.223,0.279,0.319,0.598,0.286,22.3,4.7
368,417,Masataka Yoshida,BOS,119,185.47619047619048,205.0,47.11180124192133,0.2567287784679089,0.765765765770881,0.22522522522672972,0.009009009009069188,0.02691511387317073,0.11387163561076605,0.13043478260869565,0.07246376811594203,0.004140786749482402,0.12422360248447206,0.016563146997929608,0.006211180124223603,0.0,0.006211180124223603,0.0,0.006211180124223603,0.284,0.3457556935817805,0.4347826086956521,0.7805383022774327,0.3024523160762943,12.422360248447204,7.246376811594203,188,205,46,0.24390243902439024,0.7608695652173914,0.2391304347826087,0.0,0.01951219512195122,0.07804878048780488,0.12682926829268293,0.04878048780487805,0.0,0.11707317073170732,0.014634146341463415,0.01951219512195122,0.0,0.014634146341463415,0.0,0.014634146341463415,0.266,0.307,0.388,0.696,0.28,11.7,4.9
370,420,Pedro Pages,STL,92,352.83943661971836,389.00000000000006,69.03380281690141,0.2,0.7936507935875463,0.1904761904761905,0.015873015873015872,0.02253521126760563,0.08450704225352113,0.11267605633802816,0.07323943661971831,0.0,0.2619718309859155,0.008450704225352114,0.008450704225352114,0.002816901408450704,0.005633802816901408,0.0,0.005633802816901408,0.22,0.2824858757062147,0.3385093167701863,0.620995192,0.28125,26.197183098591548,7.323943661971831,361,389,72,0.2133676092544987,0.7916666666666666,0.20833333333333334,0.0,0.028277634961439587,0.09768637532133675,0.11568123393316196,0.04884318766066838,0.002570694087403599,0.2750642673521851,0.007712082262210797,0.007712082262210797,0.007712082262210797,0.0,0.0,0.0,0.23,0.272,0.363,0.635,0.293,27.500000000000004,4.9
376,426,Miguel Vargas,CHW,124,494.6861598440546,569.0,99.82456140350877,0.2046783625730994,0.7222222222222223,0.2555555555555556,0.022222222222222223,0.029239766081871347,0.13645224171539963,0.10526315789473684,0.1091617933723197,0.0,0.20662768031189083,0.011695906432748537,0.009746588693957114,0.0,0.017543859649122806,0.007797270955165692,0.009746588693957114,0.235,0.3255360623781676,0.3968609865470852,0.7223970489252528,0.2727272727272727,20.66276803118908,10.916179337231968,504,569,102,0.20738137082601055,0.6666666666666666,0.3137254901960784,0.0196078431372549,0.028119507908611598,0.140597539543058,0.1054481546572935,0.0984182776801406,0.0,0.1757469244288225,0.01054481546572935,0.005272407732864675,0.0,0.01054481546572935,0.0,0.01054481546572935,0.234,0.316,0.401,0.717,0.261,17.6,9.8
377,427,Abraham Toro,BOS,107,257.6780487804878,284.0,57.492682926829254,0.22439024390243897,0.7108433734939761,0.2650602409638555,0.02409638554216868,0.02195121951219512,0.10487804878048779,0.1146341463414634,0.07317073170731707,0.0024390243902439024,0.17317073170731706,0.012195121951219511,0.004878048780487805,0.0024390243902439024,0.00975609756097561,0.004878048780487805,0.004878048780487805,0.247,0.3105134474327628,0.3897849462365591,0.7002983936693219,0.282312925,17.317073170731707,7.317073170731707,259,284,55,0.21830985915492956,0.7636363636363637,0.23636363636363636,0.0,0.02464788732394366,0.11619718309859155,0.09507042253521127,0.04929577464788732,0.0035211267605633804,0.14788732394366197,0.02112676056338028,0.017605633802816902,0.0,0.007042253521126761,0.0035211267605633804,0.0035211267605633804,0.239,0.289,0.371,0.659,0.256,14.800000000000002,4.9
378,428,Joey Bart,PIT,89,297.43848580441636,332.0,61.79179810725552,0.21766561514195581,0.7966101694915254,0.2033898305084746,0.0,0.031545741324921134,0.12302839116719243,0.11987381704819278,0.07886435331230283,0.0,0.27760252365930604,0.022082018927444793,0.0031545741324921135,0.0,0.0,0.0,0.0,0.243,0.3186119873817035,0.3908450704225352,0.7094570578042387,0.3155080213903743,27.760252365930597,7.886435331230284,285,332,67,0.21385542168674698,0.8059701492537313,0.1791044776119403,0.014925373134328358,0.012048192771084338,0.06325301204819277,0.09036144578313253,0.12048192771084337,0.0,0.28012048192771083,0.02108433734939759,0.0,0.0,0.0030120481927710845,0.0030120481927710845,0.0,0.249,0.355,0.34,0.696,0.356,28.000000000000004,12.0
381,432,Lenyn Sosa,CHW,125,511.6190476190476,544.0,111.17460317460316,0.23214285714285712,0.7864077669902914,0.20388349514563106,0.00970873786407767,0.027777777777777776,0.10119047619047616,0.11309523809523808,0.041666666666666664,0.001984126984126984,0.21825396825396823,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.005952380952380952,0.003968253968253968,0.001984126984126984,0.247,0.281437126,0.3839662447257383,0.6654033704742414,0.291784702549575,21.825396825396822,4.166666666666666,518,544,115,0.25183823529411764,0.8173913043478261,0.17391304347826086,0.008695652173913044,0.04044117647058824,0.10477941176470588,0.13786764705882354,0.03308823529411765,0.0,0.23345588235294118,0.007352941176470588,0.0055147058823529415,0.001838235294117647,0.003676470588235294,0.001838235294117647,0.001838235294117647,0.264,0.293,0.434,0.727,0.309,23.3,3.3000000000000003
382,433,Daniel Schneemann,CLE,117,373.19727891156464,422.0,74.63945578231292,0.19727891156462585,0.717948717948718,0.25641025641025644,0.02564102564102564,0.02040816326530612,0.10657596372037915,0.10204081632653061,0.10430839002267576,0.0,0.272108843537415,0.002267573696145125,0.006802721088435375,0.002267573696145125,0.018140589569160998,0.006802721088435375,0.011337868480725623,0.223,0.3045454545454545,0.3538461538461538,0.6583916083916084,0.2954545454545454,27.21088435,10.430839002267572,379,422,66,0.1848341232227488,0.7121212121212122,0.2727272727272727,0.015151515151515152,0.02843601895734597,0.11374407582938388,0.0971563981042654,0.09004739336492891,0.002369668246445498,0.2772511848341232,0.0071090047393364926,0.002369668246445498,0.002369668246445498,0.02132701421800948,0.0071090047393364926,0.014218009478672985,0.206,0.283,0.354,0.636,0.263,27.699999999999996,9.0
387,439,Jo Adell,LAA,118,517.2212389380531,573.0,90.00663716814158,0.20575221238938052,0.7042253521126762,0.26760563380281693,0.028169014084507046,0.048672566371681415,0.12831858407079647,0.1504424778761062,0.0752212389380531,0.0022123893805309734,0.2986725663716814,0.015486725663716814,0.006637168141592919,0.0,0.024336283185840708,0.01327433628318584,0.011061946902654869,0.228,0.2964601769911504,0.446078431372549,0.7425386083636996,0.2795275590551181,29.867256637168143,7.522123894,526,573,87,0.2164048865619546,0.7816091954022989,0.20689655172413793,0.011494252873563218,0.06457242582897033,0.1099476439790576,0.17102966841186737,0.05759162303664921,0.0,0.26352530541012215,0.017452006980802792,0.0017452006980802793,0.0,0.008726003490401396,0.0017452006980802793,0.006980802792321117,0.236,0.293,0.485,0.778,0.257,26.4,5.8
388,440,Jorge Soler,LAA,126,274.0194174757281,315.0,47.708737859514564,0.1980582524126984,0.7051282051956471,0.2948717948999979,0.0,0.04660194174757281,0.1320388349514563,0.13009708737864076,0.11456310679365078,0.001941747572815534,0.25825242717460317,0.009708737864077669,0.005825242718446602,0.0,0.001941747572815534,0.0,0.001941747572815534,0.228,0.3223300970873786,0.4397321428571428,0.7620622399445215,0.2653061224489796,25.82524272,11.45631067961165,279,315,48,0.19047619047619047,0.75,0.25,0.0,0.0380952380952381,0.09841269841269841,0.10793650793650794,0.08888888888888889,0.0,0.2984126984126984,0.012698412698412698,0.009523809523809525,0.0,0.0,0.0,0.0,0.215,0.293,0.387,0.68,0.273,29.799999999999997,8.9
396,448,Christian Vazquez,MIN,93,197.63914373088684,214.0,42.538226299694195,0.21406727828746178,0.7999999999999999,0.19999999999999998,0.0,0.01529051987767584,0.09174311926605505,0.09174311926605505,0.055045871559633024,0.0,0.20489296636085627,0.0030581039766355137,0.009174311926605505,0.009174311926605505,0.0061162079510703364,0.0030581039766355137,0.0030581039766355137,0.232,0.2746913580246913,0.3245033112582781,0.5991946692829695,0.278969957081545,20.489296636085623,5.5045871559633035,190,214,33,0.16822429906542055,0.7878787878787878,0.21212121212121213,0.0,0.014018691588785047,0.06542056074766354,0.06542056074766354,0.08411214953271028,0.0,0.16355140186915887,0.018691588785046728,0.009345794392523364,0.0,0.004672897196261682,0.004672897196261682,0.0,0.189,0.271,0.274,0.545,0.214,16.4,8.4
397,450,Miguel Andujar,ATH,99,319.2696078431373,341.0,78.56372548647059,0.25245098038123165,0.7659574468672944,0.22340425532974276,0.010638297872844893,0.022058823529411766,0.1053921568627451,0.10784313725490195,0.053921568627450976,0.0024509803921568627,0.13725490196078433,0.004901960784313725,0.004901960784313725,0.0,0.00980392156862745,0.004901960784313725,0.004901960784313725,0.27,0.3112745098039216,0.4005235602094241,0.7117980700133457,0.2946708463949843,13.725490196078432,5.392156862745098,321,341,92,0.2991202346041056,0.8043478260869565,0.18478260869565216,0.010869565217391304,0.02932551319648094,0.10557184750733138,0.12903225806451613,0.04985337243401759,0.002932551319648094,0.1436950146627566,0.002932551319648094,0.005865102639296188,0.0,0.002932551319648094,0.0,0.002932551319648094,0.318,0.352,0.47,0.822,0.348,14.400000000000002,5.0
398,452,Luke Keaschall,MIN,99,179.00221729490022,207.0,40.390243902195124,0.21951219512077294,0.7500000000045289,0.23863636363780466,0.011363636355141083,0.024390243902439025,0.14412416851441243,0.13303769401330376,0.0975609756097561,0.0022172948985507246,0.21951219512077294,0.031042128603104215,0.0066518847006651885,0.0,0.026607538802660754,0.008869179600886918,0.017738359201773836,0.254,0.3481152993348115,0.3974358974358974,0.7455511967707089,0.3109540636042402,21.951219512195124,9.756097561,182,207,51,0.26570048309178745,0.7254901960784313,0.27450980392156865,0.0,0.01932367149758454,0.12077294685990338,0.13526570048309178,0.09178743961352658,0.0,0.14009661835748793,0.024154589371980676,0.004830917874396135,0.0,0.06763285024154589,0.014492753623188406,0.05314009661835749,0.302,0.382,0.445,0.827,0.34,14.000000000000002,9.2
402,457,Michael Conforto,LAD,116,427.59183673469386,485.99999999999994,79.3469387755102,0.20408163265306123,0.736111111111111,0.25,0.013888888888888888,0.04081632653061225,0.11791383219954649,0.14965986394557823,0.09750566893424037,0.0045351473922902496,0.2448979591836735,0.015873015873015872,0.006802721088435374,0.0,0.0022675736961451248,0.0022675736961451248,0.0,0.232,0.3174603174603174,0.422680412,0.7401407298314515,0.2716981132075471,24.489795918367346,9.750566893424036,418,486,71,0.17078189300411523,0.7183098591549296,0.28169014084507044,0.0,0.024691358024691357,0.1111111111111111,0.07407407407407407,0.11522633744855967,0.0,0.24897119341563786,0.018518518518518517,0.006172839506172839,0.0,0.00205761316872428,0.0,0.00205761316872428,0.199,0.305,0.333,0.637,0.247,24.9,11.5
403,458,Rob Refsnyder,BOS,95,181.94498381877025,209.0,42.61165048543689,0.2297734627831715,0.7301587301587302,0.25396825396825395,0.015873015873015872,0.02588996763754045,0.11650485436893201,0.12621359223300968,0.1035598705501618,0.0032362459546925564,0.25242718446601936,0.019417475728155338,0.006472491909385113,0.0,0.009708737864077669,0.0032362459546925564,0.006472491909385113,0.264,0.3527508090614886,0.4200743494423792,0.7728251585038679,0.3405405405405405,25.24271844660194,10.355987055016184,182,209,40,0.23444976076555024,0.7,0.3,0.0,0.0430622009569378,0.13875598086124402,0.14354066985645933,0.11483253588516747,0.004784688995215311,0.2583732057416268,0.004784688995215311,0.009569377990430622,0.0,0.014354066985645933,0.0,0.014354066985645933,0.269,0.354,0.484,0.838,0.331,25.8,11.5
406,462,Kyle Stowers,MIA,118,408.3195652173913,457.0,78.48478260869567,0.2108695652173913,0.6962025316455694,0.27848101265822783,0.025316455696202528,0.03913043478260869,0.11304347826086956,0.13260869565217392,0.08260869565217391,0.0,0.3065217391304348,0.015217391304347827,0.008695652173913044,0.0,0.002173913043478261,0.002173913043478261,0.0,0.236,0.308695652173913,0.4306569343065693,0.7393525864804824,0.30859375,30.65217391304348,8.260869565,399,457,90,0.25164113785557984,0.7333333333333333,0.23333333333333334,0.03333333333333333,0.05470459518599562,0.13347921225382933,0.15973741794310722,0.1050328227571116,0.006564551422319475,0.2735229759299781,0.010940919037199124,0.0087527352297593,0.002188183807439825,0.010940919037199124,0.002188183807439825,0.0087527352297593,0.288,0.368,0.544,0.912,0.356,27.399999999999995,10.5
410,467,Mickey Moniak,LAA,115,432.32535885167465,461.0,83.81818181818181,0.22009569377990432,0.7236842105263159,0.2236842105263158,0.052631578947368425,0.03827751196172249,0.11244019138755981,0.1291866028708134,0.04784688995215312,0.0023923444976076554,0.291866028708134,0.009569377990430622,0.004784688995215311,0.0,0.01674641148325359,0.007177033492822965,0.009569377990430622,0.235,0.277511961722488,0.4209183673469387,0.6984303290694268,0.296875,29.18660287,4.784688995215311,434,461,93,0.25379609544468545,0.6989247311827957,0.21505376344086022,0.08602150537634409,0.052060737527114966,0.13449023861171366,0.1475054229934924,0.04772234273318872,0.0021691973969631237,0.2386117136659436,0.004338394793926247,0.006507592190889371,0.0,0.019522776572668113,0.006507592190889371,0.013015184381778741,0.27,0.306,0.518,0.824,0.307,23.9,4.8
416,475,Michael A. Taylor,CHW,112,293.8732394366197,325.0,56.76056338,0.2,0.8225806451653727,0.1612903225814456,0.01612903225814456,0.025352112676923076,0.11267605633802816,0.09014084507042254,0.07323943661971831,0.0,0.3183098591549296,0.005633802816901408,0.008450704225352112,0.008450704225352112,0.02816901408450704,0.005633802816901408,0.022535211267605635,0.221,0.28125,0.3426791277258567,0.6239291277258567,0.3069306930693069,31.83098591549296,7.323943661971831,295,325,50,0.18153846153846154,0.58,0.4,0.02,0.027692307692307693,0.10153846153846154,0.1076923076923077,0.07076923076923076,0.003076923076923077,0.3384615384615385,0.003076923076923077,0.006153846153846154,0.012307692307692308,0.024615384615384615,0.009230769230769232,0.015384615384615385,0.2,0.259,0.366,0.625,0.281,33.8,7.1
417,476,Andrew Vaughn,CHW,144,407.3165829145729,447.0,88.35175879396986,0.2328308207705193,0.7457627119076327,0.24576271186440676,0.008474576271186439,0.03517587939698493,0.09882747068676717,0.1273031825795645,0.06867671691792296,0.0,0.19765494137353434,0.01340033500837521,0.006700167504187605,0.0,0.0016750418760469012,0.0,0.0016750418760469012,0.256,0.3149078726968174,0.4283088235294117,0.7432166962262292,0.2885085574572127,19.765494137353436,6.867671691792294,406,447,89,0.23042505592841164,0.7528089887640449,0.24719101123595505,0.0,0.03131991051454139,0.07829977628635347,0.14541387024608501,0.06935123042505593,0.0,0.1789709172259508,0.006711409395973154,0.013422818791946308,0.0022371364653243847,0.0,0.0,0.0,0.254,0.307,0.411,0.719,0.28,17.9,6.9
418,478,Ryan Mountcastle,BAL,128,327.81558935361215,357.0,71.94296577946767,0.23574144486692014,0.7547169811320755,0.23584905660377362,0.009433962264150945,0.03422053231939163,0.11216730038022814,0.13117870722433458,0.06463878326996197,0.0019011406844106464,0.23764258555133078,0.003802281368821293,0.013307984790874524,0.0,0.0057034220532319385,0.0019011406844106464,0.003802281368821293,0.257,0.3041825095057034,0.4244306418219462,0.7286131513276496,0.3054755043227665,23.76425855513308,6.4638783269961975,332,357,76,0.23249299719887956,0.7631578947368421,0.23684210526315788,0.0,0.0196078431372549,0.09523809523809523,0.09803921568627451,0.04201680672268908,0.0,0.27450980392156865,0.011204481792717087,0.01680672268907563,0.0,0.008403361344537815,0.0,0.008403361344537815,0.25,0.286,0.367,0.653,0.326,27.500000000000004,4.2
422,483,Nolan Schanuel,LAA,140,483.1535836177474,564.0,109.72013651877133,0.2167235494880546,0.8070175438596492,0.18421052631578946,0.008771929825619012,0.02218430034129693,0.11604095563139932,0.10238907849829351,0.11604095563139932,0.0,0.16552901023890787,0.015358361774744027,0.008532423208191127,0.0034129692832764505,0.013651877133105802,0.0017064846418439717,0.011945392491467578,0.253,0.3493150684931507,0.3764940239043824,0.7258090923975331,0.2871536523929471,16.552901023890783,11.604095563139932,488,564,117,0.22872340425531915,0.7948717948717948,0.19658119658119658,0.008547008547008548,0.02127659574468085,0.11347517730496454,0.09397163120567376,0.10460992907801418,0.0070921985815602835,0.12588652482269502,0.01773049645390071,0.0070921985815602835,0.005319148936170213,0.008865248226950355,0.0017730496453900709,0.0070921985815602835,0.264,0.353,0.389,0.742,0.286,12.6,10.5
426,487,Kyle Higashioka,TEX,82,300.6290322580645,327.0,48.786290322580655,0.19354838709677422,0.7297297297297296,0.27027027027027023,0.0,0.04435483870967742,0.09677419354838711,0.1370967741935484,0.06451612903225806,0.0,0.2701612903225806,0.0,0.012096774193548388,0.004032258064516129,0.004032258064516129,0.0,0.004032258064516129,0.211,0.2591093117408907,0.3991228070175439,0.6582321187584346,0.2418300653594771,27.016129032258064,6.451612903225806,303,327,62,0.22324159021406728,0.7580645161290323,0.22580645161290322,0.016129032258064516,0.03363914373088685,0.10091743119266056,0.1437308868501529,0.06116207951070336,0.0,0.22018348623853212,0.0061162079510703364,0.0061162079510703364,0.0,0.009174311926605505,0.0030581039755351682,0.0061162079510703364,0.241,0.291,0.403,0.693,0.279,22.0,6.1
429,491,Dominic Canzone,SEA,107,245.33333333333331,268.0,49.33333333333333,0.22139303482587064,0.7567567567567567,0.22972972972972971,0.013513513513513514,0.03731343283582089,0.12189054726368158,0.12686567164179105,0.07213930348258706,0.0024875621890547263,0.23134328358208955,0.004975124378109453,0.007462686567164179,0.0,0.009950248756218905,0.0024875621890547263,0.007462686567164179,0.242,0.2985074626865671,0.4157608695652174,0.7142683322517845,0.2813688212927757,23.13432835820895,7.213930348258707,243,268,62,0.27238805970149255,0.8225806451612904,0.1774193548387097,0.0,0.041044776119402986,0.11194029850746269,0.11940298507462686,0.07462686567164178,0.0,0.22014925373134328,0.011194029850746268,0.007462686567164179,0.0,0.011194029850746268,0.0037313432835820895,0.007462686567164179,0.3,0.358,0.481,0.84,0.354,22.0,7.5
433,495,Austin Hays,CIN,121,381.6428571428572,416.0,85.42857142857143,0.23883928571428573,0.6847826086956521,0.30434782608695654,0.010869565217391304,0.033482142857142856,0.12946428571428573,0.12053571428571429,0.060267857142857144,0.002232142857142857,0.2477678571428571,0.013392857142857142,0.006696428571428571,0.002232142857142857,0.006696428571428571,0.004464285714285714,0.002232142857142857,0.26,0.3131991051454139,0.4428223844282238,0.7560214895736377,0.3194444444444444,24.776785714285715,6.026785714285714,380,416,86,0.24278846153846154,0.7558139534883721,0.18604651162790697,0.05813953488372093,0.036057692307692304,0.14423076923076922,0.15384615384615385,0.06971153846153846,0.004807692307692308,0.25721153846153844,0.002403846153846154,0.014423076923076924,0.0,0.016826923076923076,0.0,0.016826923076923076,0.266,0.315,0.453,0.768,0.326,25.7,7.000000000000001
434,496,Carlos Narvaez,BOS,96,389.1122448979592,446.0,75.091836734,0.1887755102017937,0.7575757575827579,0.24242424242648253,0.0,0.02040816326457399,0.1020408163265306,0.1020408163265306,0.10459183673469388,0.002551020408163265,0.29591836734693877,0.015306122448979593,0.007653061224489797,0.0,0.01020408163265306,0.002551020408163265,0.007653061224489797,0.216,0.3086734693877551,0.3333333333333333,0.6420068027210883,0.2986425339366516,29.59183673469388,10.459183673469388,403,446,82,0.21748878923766815,0.6707317073170732,0.32926829268292684,0.0,0.033632286995515695,0.11434977578475336,0.11210762331838565,0.08520179372197309,0.0,0.24887892376681614,0.002242152466367713,0.004484304932735426,0.004484304932735426,0.002242152466367713,0.002242152466367713,0.0,0.241,0.306,0.419,0.726,0.294,24.9,8.5
435,497,Dane Myers,MIA,102,301.86233766233767,333.0,68.32987012987013,0.2311688311688312,0.7848101265822784,0.18987341772151897,0.02531645569620253,0.02597402597402597,0.12987012987012989,0.1272727272727273,0.06753246753246753,0.0,0.2753246753246753,0.01818181818181818,0.007792207792207792,0.0,0.02597402597402597,0.005194805194805195,0.02077922077922078,0.255,0.3168831168831169,0.3954154727793696,0.7122985896624865,0.3347457627118644,27.532467532467532,6.753246753246753,307,333,66,0.21621621621621623,0.8484848484848485,0.15151515151515152,0.0,0.018018018018018018,0.08708708708708708,0.09309309309309309,0.06906906906906907,0.0,0.23123123123123124,0.006006006006006006,0.003003003003003003,0.0,0.05405405405405406,0.015015015015015015,0.03903903903903904,0.235,0.291,0.326,0.617,0.293,23.1,6.9
449,516,LaMonte Wade Jr.,SFG,116,202.7409200968523,242.0,41.60290556900726,0.19854721549636806,0.7887323943661971,0.19718309859154928,0.014084507031079038,0.026634382566585957,0.12106537530266344,0.09685230024213075,0.13801452784503632,0.007263922518159807,0.21549636805785122,0.012106537530266344,0.007263922518159807,0.004842615012106538,0.004842615012106538,0.0024213075041322318,0.0024213075041322318,0.237,0.3503649635036496,0.3786127167630058,0.7289776802666554,0.285140562,21.54963680387409,13.801452784503631,209,242,33,0.1446280991735537,0.696969696969697,0.24242424242424243,0.06060606060606061,0.008264462809917356,0.07851239669421488,0.0743801652892562,0.1115702479338843,0.004132231404958678,0.2396694214876033,0.012396694214876033,0.004132231404958678,0.008264462809917356,0.004132231404958678,0.0,0.004132231404958678,0.167,0.271,0.254,0.524,0.22,24.0,11.2
