#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%
513,Roc Riggio,COL,94,366,413,86,49,21,3,13,54,50,39,0,98,6,1,1,10,6,4,0.235,0.318,0.415,0.733,0.285,23.70%,9.40%
514,Brewer Hicklen,ATL,100,362,410,77,46,15,2,14,54,55,35,1,144,10,3,0,18,2,16,0.213,0.298,0.381,0.679,0.304,35.10%,8.50%
515,Angel Martinez,CLE,134,476,524,111,74,23,3,11,59,54,32,0,114,6,5,5,8,3,5,0.233,0.287,0.363,0.651,0.281,21.80%,6.10%
516,Travis d'Arnaud,LAA,72,237,259,51,29,13,1,8,25,29,16,0,73,5,1,0,0,0,0,0.215,0.278,0.38,0.658,0.274,28.20%,6.20%
517,Nasim Nunez,WSN,119,383,435,85,70,11,1,3,54,35,42,0,105,2,3,5,34,7,27,0.222,0.3,0.279,0.579,0.295,24.10%,9.70%
518,Junior Perez,ATH,131,478,541,101,58,25,3,15,62,65,52,1,190,3,3,5,18,5,13,0.211,0.291,0.37,0.661,0.312,35.10%,9.60%
519,Bob Seymour,,119,448,486,109,69,18,2,20,65,70,33,2,144,3,2,0,3,0,3,0.243,0.298,0.426,0.725,0.311,29.60%,6.80%
520,Matt Vierling,DET,113,396,438,98,67,17,3,11,52,47,35,1,101,4,3,0,5,2,3,0.247,0.313,0.389,0.702,0.303,23.10%,8.00%
521,Yonny Hernandez,NYM,105,353,400,85,71,10,2,2,47,32,33,1,61,6,1,7,9,6,3,0.241,0.316,0.297,0.613,0.285,15.30%,8.30%
522,Cooper Pratt,MIL,124,464,524,99,71,20,2,6,56,50,44,1,112,7,6,3,16,3,13,0.213,0.288,0.304,0.592,0.264,21.40%,8.40%
523,Jo Adell,LAA,140,472,518,110,61,21,1,27,60,84,35,1,139,9,2,0,7,4,3,0.233,0.297,0.453,0.751,0.269,26.80%,6.80%
524,Brady House,WSN,136,514,547,126,89,22,1,14,62,66,25,1,151,4,4,0,5,3,2,0.245,0.283,0.374,0.657,0.317,27.60%,4.60%
525,Heston Kjerstad,BAL,104,364,402,88,56,16,3,13,48,52,26,1,105,9,3,0,2,1,1,0.242,0.306,0.409,0.715,0.301,26.10%,6.50%
526,Corey Julks,DET,114,412,453,102,67,22,2,11,58,56,36,1,104,3,2,0,11,2,9,0.248,0.311,0.391,0.702,0.304,23.00%,7.90%
527,William Bergolla Jr.,CHW,128,477,537,121,101,16,3,1,63,41,26,0,37,4,3,27,21,7,14,0.254,0.296,0.306,0.602,0.271,6.90%,4.80%
528,Levi Jordan,WSN,106,374,410,88,63,17,2,6,47,42,25,0,77,8,2,1,9,2,7,0.235,0.296,0.34,0.635,0.28,18.80%,6.10%
529,Christian Vazquez,,79,248,271,56,42,10,0,4,23,23,18,0,48,2,2,1,1,1,0,0.226,0.281,0.315,0.596,0.263,17.70%,6.60%
530,Donovan Walton,LAA,109,383,427,91,67,16,1,7,49,42,32,1,67,6,4,2,3,3,0,0.238,0.304,0.339,0.643,0.268,15.70%,7.50%
531,Kevin Parada,NYM,110,399,440,87,56,18,1,12,41,51,30,0,140,6,4,1,2,1,1,0.218,0.28,0.358,0.639,0.299,31.80%,6.80%
532,Jacob Melton,TBR,92,338,368,76,50,15,1,10,47,41,27,0,97,2,1,0,20,5,15,0.225,0.285,0.364,0.649,0.284,26.40%,7.30%
533,Alek Thomas,ARI,135,429,466,103,70,19,4,10,55,47,25,0,103,4,4,4,7,3,4,0.24,0.286,0.373,0.659,0.291,22.10%,5.40%
534,Payton Henry,NYY,67,236,259,53,38,7,0,8,29,35,16,0,70,6,1,0,1,0,1,0.225,0.29,0.356,0.646,0.283,27.00%,6.20%
535,Yasmani Grandal,,74,238,269,55,40,9,0,6,20,26,27,0,52,2,1,1,0,0,0,0.231,0.313,0.345,0.658,0.271,19.30%,10.00%
536,Thomas Gavello,SFG,96,321,365,69,47,12,1,9,43,46,23,0,127,15,2,4,5,1,4,0.215,0.296,0.343,0.639,0.321,34.80%,6.30%
537,Victor Labrada,SEA,116,424,479,95,67,18,3,7,59,48,43,1,117,7,2,3,23,7,16,0.224,0.305,0.33,0.635,0.291,24.40%,9.00%
538,Dylan Moore,PHI,115,268,308,59,32,12,2,13,44,38,30,1,92,8,2,0,18,6,12,0.22,0.315,0.425,0.74,0.279,29.90%,9.70%
539,Rodolfo Duran,SDP,81,303,329,68,44,14,1,9,36,37,18,0,81,2,2,4,1,0,1,0.224,0.271,0.366,0.637,0.274,24.60%,5.50%
540,Mike Tauchman,NYM,107,335,387,78,54,14,1,9,49,36,46,1,90,4,2,0,3,1,2,0.233,0.331,0.361,0.692,0.29,23.30%,11.90%
541,Mike Antico,STL,112,407,451,94,67,18,2,7,53,44,33,0,118,6,3,2,19,4,15,0.231,0.296,0.337,0.633,0.305,26.20%,7.30%
542,Wenceel Perez,DET,114,412,456,99,63,19,5,12,59,56,36,0,96,3,4,1,10,4,6,0.24,0.303,0.398,0.701,0.282,21.10%,7.90%
543,Luis Lara,MIL,137,532,600,115,86,25,2,2,63,50,53,0,126,11,4,0,24,7,17,0.216,0.298,0.282,0.58,0.277,21.00%,8.80%
544,Adrian Sugastey,SFG,87,312,332,71,55,11,1,4,28,30,14,0,46,2,2,2,1,2,-1,0.228,0.264,0.308,0.571,0.254,13.90%,4.20%
545,Brooks Lee,MIN,128,476,515,116,81,21,1,13,52,59,33,1,88,2,4,0,3,1,2,0.244,0.293,0.374,0.667,0.272,17.10%,6.40%
546,Nick Loftin,KCR,110,374,428,89,62,18,1,8,50,44,43,0,67,6,4,1,8,3,5,0.238,0.323,0.356,0.679,0.267,15.70%,10.00%
547,Termarr Johnson,PIT,127,481,540,112,85,17,2,8,59,51,48,2,122,5,2,4,12,8,4,0.233,0.308,0.326,0.634,0.295,22.60%,8.90%
548,Ildemaro Vargas,ARI,93,310,336,75,56,13,2,4,30,36,19,0,37,3,2,2,3,1,2,0.242,0.29,0.335,0.626,0.262,11.00%,5.70%
549,Nathan Church,STL,122,448,493,111,84,18,2,7,62,50,31,1,64,7,3,4,12,4,8,0.248,0.305,0.344,0.648,0.274,13.00%,6.30%
550,Eduardo Quintero,LAD,115,460,527,99,64,16,4,15,76,61,54,1,144,7,5,1,20,8,12,0.215,0.304,0.365,0.669,0.275,27.30%,10.20%
551,Tommy Troy,ARI,117,468,523,108,76,21,3,8,51,52,42,0,112,7,4,2,13,4,9,0.231,0.301,0.34,0.641,0.284,21.40%,8.00%
552,Chris Williams,,86,283,321,55,33,11,0,11,35,37,32,0,116,3,3,0,1,0,1,0.194,0.28,0.35,0.63,0.277,36.10%,10.00%
553,Livan Soto,,108,382,432,87,67,14,1,5,43,38,40,1,101,4,3,3,3,2,1,0.228,0.305,0.309,0.614,0.294,23.40%,9.30%
554,Andrew Cossetti,MIN,87,316,362,62,34,17,2,9,37,39,36,0,116,9,1,0,2,1,1,0.196,0.296,0.348,0.644,0.276,32.00%,9.90%
555,Michael Massey,KCR,113,395,427,96,65,19,1,11,42,46,21,0,83,5,5,1,3,2,1,0.243,0.286,0.38,0.666,0.278,19.40%,4.90%
556,Dixon Machado,,83,286,331,59,48,8,0,3,28,27,36,0,66,4,2,3,3,1,2,0.206,0.302,0.266,0.568,0.256,19.90%,10.90%
557,Brooks Baldwin,CHW,121,423,463,106,71,18,2,15,53,58,31,0,103,2,2,5,9,3,6,0.251,0.303,0.409,0.712,0.296,22.20%,6.70%
558,James Tibbs III,LAD,120,474,544,101,64,16,3,18,68,72,59,1,142,6,3,2,5,3,2,0.213,0.306,0.373,0.68,0.262,26.10%,10.80%
559,Emmanuel Rivera,,112,338,369,84,61,15,2,6,35,38,24,0,81,4,3,0,2,0,2,0.249,0.304,0.358,0.662,0.307,22.00%,6.50%
560,Michael Conforto,,119,381,437,86,50,19,0,17,53,53,46,1,108,7,3,0,1,0,1,0.226,0.318,0.409,0.728,0.266,24.70%,10.50%
561,Michael Helman,TEX,98,352,387,75,47,18,1,9,53,43,25,0,89,5,3,2,12,2,10,0.213,0.273,0.347,0.619,0.257,23.00%,6.50%
562,Danny De Andrade,MIN,122,445,486,93,57,24,5,7,46,50,27,0,134,13,1,0,7,4,3,0.209,0.274,0.333,0.606,0.282,27.60%,5.60%
563,Cole Carrigg,COL,119,470,519,115,78,18,7,12,70,59,33,1,138,8,3,5,25,7,18,0.245,0.304,0.389,0.693,0.319,26.60%,6.40%
564,Aidan Smith,TBR,106,430,477,92,59,18,2,13,69,55,39,0,161,5,3,0,21,4,17,0.214,0.285,0.356,0.641,0.305,33.80%,8.20%
565,Parks Harber,SFG,78,302,335,71,44,18,2,7,42,38,26,0,92,5,2,0,3,2,1,0.235,0.304,0.377,0.682,0.312,27.50%,7.80%
566,Max Schuemann,NYY,116,332,389,79,57,14,2,6,48,40,41,0,87,9,3,4,11,3,8,0.238,0.335,0.346,0.681,0.302,22.40%,10.50%
567,Gage Workman,DET,113,405,449,88,51,18,4,15,65,59,39,0,163,3,2,0,12,5,7,0.217,0.29,0.393,0.682,0.319,36.30%,8.70%
568,Oswald Peraza,LAA,113,366,400,78,56,12,0,10,45,37,27,0,103,6,1,0,14,3,11,0.213,0.278,0.328,0.605,0.268,25.80%,6.80%
569,Reed Trimble,BAL,85,305,339,68,41,14,2,11,48,41,25,2,88,4,4,1,12,0,12,0.223,0.287,0.39,0.677,0.271,26.00%,7.40%
570,Max Stassi,,60,195,221,41,28,8,0,5,21,22,22,0,60,3,1,0,1,0,1,0.21,0.299,0.328,0.627,0.275,27.10%,10.00%
571,Christian Cerda,ARI,105,371,427,78,55,15,0,8,36,39,45,0,94,3,4,4,1,0,1,0.21,0.298,0.315,0.613,0.256,22.00%,10.50%
572,Josh Bell,MIN,133,465,530,117,78,21,1,17,53,62,58,1,96,4,3,0,0,2,-2,0.252,0.338,0.411,0.748,0.282,18.10%,10.90%
573,Weston Wilson,BAL,105,345,386,77,47,14,1,15,51,45,35,1,109,2,3,1,10,4,6,0.223,0.296,0.4,0.696,0.277,28.20%,9.10%
574,Kyren Paris,LAA,102,355,402,73,45,14,3,11,52,45,37,0,138,6,2,2,19,4,15,0.206,0.29,0.355,0.645,0.298,34.30%,9.20%
575,Lane Thomas,KCR,120,424,475,96,60,19,3,14,57,55,40,0,124,6,5,0,15,6,9,0.226,0.299,0.384,0.683,0.282,26.10%,8.40%
576,Alfonsin Rosario,CLE,120,462,512,102,63,19,2,18,60,66,38,2,182,10,2,0,8,2,6,0.221,0.293,0.387,0.68,0.318,35.50%,7.40%
577,Yohel Pozo,STL,84,290,301,76,50,18,0,8,30,38,8,0,34,1,2,0,1,0,1,0.262,0.282,0.407,0.689,0.272,11.30%,2.70%
578,Ali Sanchez,NYY,75,242,265,53,39,9,0,5,25,28,18,0,66,1,2,2,1,1,0,0.219,0.274,0.318,0.592,0.277,24.90%,6.80%
579,Ryan Waldschmidt,ARI,131,507,588,117,83,21,3,10,76,65,64,1,124,13,4,0,15,7,8,0.231,0.33,0.343,0.673,0.284,21.10%,10.90%
580,Bryan Lavastida,ATH,92,337,375,77,52,15,2,8,41,43,29,1,83,6,2,1,12,4,8,0.228,0.299,0.356,0.656,0.278,22.10%,7.70%
581,Alejo Lopez,,118,414,465,105,82,19,1,3,46,46,38,1,72,10,2,1,10,3,7,0.254,0.33,0.326,0.656,0.299,15.50%,8.20%
582,Gabriel Rincones Jr.,PHI,116,431,490,94,57,21,1,15,64,61,49,2,132,7,3,0,14,5,9,0.218,0.306,0.376,0.682,0.275,26.90%,10.00%
583,Triston Casas,BOS,92,310,359,74,44,16,0,14,38,47,46,3,89,2,1,0,0,0,0,0.239,0.34,0.426,0.766,0.288,24.80%,12.80%
584,Tomas Nido,DET,71,219,236,52,38,8,0,6,25,24,10,0,60,2,1,4,0,0,0,0.237,0.276,0.356,0.632,0.299,25.40%,4.20%
585,Wade Meckler,LAA,99,376,422,100,77,17,2,4,48,38,42,1,83,2,1,1,7,2,5,0.266,0.342,0.354,0.696,0.331,19.70%,10.00%
586,Rafael Marchan,PHI,55,171,194,39,28,8,0,3,18,20,16,0,29,4,2,1,0,0,0,0.228,0.306,0.327,0.633,0.255,14.90%,8.20%
587,Alexander Canario,,87,279,307,64,39,13,1,11,35,35,25,0,100,2,1,0,4,1,3,0.229,0.296,0.401,0.698,0.314,32.60%,8.10%
588,Aroon Escobar,PHI,126,512,565,121,91,12,4,14,70,67,36,2,129,12,5,0,11,3,8,0.236,0.299,0.357,0.657,0.286,22.80%,6.40%
589,Luisangel Acuna,CHW,135,456,494,111,88,17,2,4,66,37,30,0,96,2,3,3,27,7,20,0.243,0.291,0.316,0.607,0.298,19.40%,6.10%
590,Bryce Teodosio,LAA,105,346,379,76,55,13,4,4,40,35,20,0,122,7,3,3,18,4,14,0.22,0.274,0.315,0.589,0.323,32.20%,5.30%
591,Luke Shliger,SFG,57,198,226,42,33,7,0,2,16,19,21,2,58,3,2,2,5,2,3,0.212,0.295,0.278,0.572,0.286,25.70%,9.30%
592,Maximo Acosta,MIA,129,474,520,105,75,17,2,11,58,50,38,0,127,4,3,1,19,8,11,0.222,0.283,0.335,0.619,0.277,24.40%,7.30%
593,Davis Wendzel,PIT,105,365,407,77,50,17,0,10,41,40,33,0,89,7,2,0,2,1,1,0.211,0.287,0.34,0.627,0.25,21.90%,8.10%
594,Jhonny Pereda,SEA,77,242,274,56,41,12,0,3,24,24,29,0,67,1,1,1,0,0,0,0.231,0.315,0.318,0.633,0.306,24.50%,10.60%
595,Gio Urshela,MIN,91,300,326,79,56,17,1,5,29,35,20,0,61,1,4,1,0,1,-1,0.263,0.308,0.377,0.684,0.311,18.70%,6.10%
596,Spencer Steer,CIN,143,526,591,124,76,27,2,19,67,76,55,0,126,8,2,0,10,2,8,0.236,0.316,0.403,0.719,0.274,21.30%,9.30%
597,Tre' Morgan,TBR,93,351,406,89,69,12,2,6,45,41,47,2,79,5,3,0,5,3,2,0.254,0.347,0.35,0.698,0.309,19.50%,11.60%
598,Gustavo Campero,LAA,93,305,345,76,49,16,3,8,44,45,24,0,62,12,2,2,15,3,12,0.249,0.327,0.4,0.727,0.287,18.00%,7.00%
599,George Valera,CLE,85,305,342,72,47,13,1,11,40,39,33,0,99,2,2,0,1,1,0,0.236,0.313,0.393,0.706,0.31,28.90%,9.60%
600,Enrique Bradfield Jr.,BAL,88,327,371,75,55,14,2,4,51,33,32,1,81,4,3,5,26,6,20,0.229,0.303,0.321,0.624,0.29,21.80%,8.60%
601,Liover Peguero,PHI,123,452,492,105,71,19,3,12,55,63,30,0,121,3,3,4,11,3,8,0.232,0.283,0.367,0.65,0.289,24.60%,6.10%
602,Jonny DeLuca,TBR,88,302,332,71,48,12,3,8,37,35,23,1,66,5,1,1,10,2,8,0.235,0.299,0.374,0.673,0.275,19.90%,6.90%
603,Rece Hinds,CIN,122,445,482,105,60,22,3,20,63,69,28,1,165,5,4,0,14,5,9,0.236,0.286,0.434,0.72,0.322,34.20%,5.80%
604,Cristofer Torin,ARI,129,521,580,122,95,21,2,4,66,48,49,0,103,5,3,2,9,5,4,0.234,0.304,0.305,0.61,0.283,17.80%,8.40%
605,Jorbit Vivas,NYY,125,463,533,101,75,18,2,6,59,51,51,1,71,14,4,1,9,5,4,0.218,0.312,0.305,0.617,0.244,13.30%,9.60%
606,Brendan Rodgers,BOS,100,352,384,82,56,17,1,8,41,38,27,0,105,3,2,0,0,1,-1,0.233,0.292,0.355,0.647,0.307,27.30%,7.00%
607,Richie Martin,TEX,89,306,343,65,47,12,4,2,42,31,23,0,86,10,1,3,17,4,13,0.212,0.288,0.297,0.586,0.288,25.10%,6.70%
608,Tyler Freeman,COL,112,365,420,99,74,18,2,5,53,40,33,0,50,17,3,2,14,5,9,0.271,0.356,0.373,0.729,0.3,11.90%,7.90%
609,Tim Tawa,ARI,116,410,454,89,58,17,2,12,49,47,36,0,114,4,3,1,9,4,5,0.217,0.285,0.356,0.641,0.268,25.10%,7.90%
610,Ty France,SDP,131,457,509,113,78,23,0,12,53,59,30,1,91,19,3,0,1,0,1,0.247,0.318,0.376,0.695,0.283,17.90%,5.90%
611,Alex Verdugo,,114,426,469,107,73,24,1,9,57,44,35,0,70,3,4,1,3,1,2,0.251,0.31,0.376,0.685,0.279,14.90%,7.50%
612,Luis Matos,SFG,118,430,465,106,70,21,1,14,57,61,26,0,59,5,3,1,9,1,8,0.247,0.295,0.398,0.693,0.256,12.70%,5.60%
613,Ramon Mendoza,STL,99,329,374,72,52,13,1,6,38,36,34,0,89,4,3,4,2,2,0,0.219,0.297,0.319,0.616,0.278,23.80%,9.10%
614,Romy Gonzalez,BOS,102,305,329,81,52,17,4,8,41,45,17,1,81,3,4,0,8,4,4,0.266,0.307,0.426,0.733,0.332,24.60%,5.20%
615,Kala'i Rosario,MIN,124,491,548,111,64,28,3,16,64,64,50,0,177,5,2,0,12,3,9,0.226,0.303,0.393,0.696,0.317,32.30%,9.10%
616,Walker Jenkins,MIN,87,343,389,82,56,17,2,7,44,43,37,0,81,6,3,0,9,2,7,0.239,0.321,0.362,0.683,0.291,20.80%,9.50%
617,Willi Castro,COL,130,428,482,112,74,21,5,12,67,46,38,1,108,13,2,1,13,5,8,0.262,0.339,0.418,0.757,0.323,22.40%,7.90%
618,Ryan Kreidler,MIN,107,339,394,67,44,16,1,6,42,36,44,0,117,6,2,3,11,5,6,0.198,0.299,0.304,0.603,0.28,29.70%,11.20%
619,Joey Wiemer,WSN,115,374,416,78,51,16,1,10,45,43,35,1,126,5,2,0,10,3,7,0.209,0.284,0.337,0.621,0.283,30.30%,8.40%
620,Griffin Conine,MIA,105,361,407,80,51,15,2,12,45,48,40,0,138,4,2,0,0,1,-1,0.222,0.305,0.374,0.679,0.319,33.90%,9.80%
621,Luke Raley,SEA,104,303,349,67,41,14,1,11,41,42,26,0,106,16,2,2,6,2,4,0.221,0.314,0.383,0.697,0.298,30.40%,7.40%
622,Jakson Reetz,SEA,75,248,280,45,25,11,0,9,27,36,22,1,89,9,1,0,2,1,1,0.181,0.271,0.335,0.606,0.238,31.80%,7.90%
623,Angel Genao,CLE,99,406,437,97,70,18,3,6,52,42,27,0,83,1,3,0,6,2,4,0.239,0.286,0.342,0.628,0.284,19.00%,6.20%
624,Jesus Made,MIL,113,460,506,101,69,21,4,7,69,49,42,0,132,3,1,0,20,7,13,0.22,0.289,0.328,0.617,0.292,26.10%,8.30%
625,Scott Kingery,CHC,101,346,380,71,48,11,3,9,41,38,26,0,127,2,2,4,8,1,7,0.205,0.263,0.332,0.596,0.292,33.40%,6.80%
626,Javier Rivas,PIT,123,457,490,103,72,19,2,10,45,55,14,1,152,11,3,5,3,2,1,0.225,0.264,0.341,0.605,0.312,31.00%,2.90%
627,Matt Koperniak,STL,120,469,511,114,84,17,2,11,55,54,35,1,106,4,3,0,6,3,3,0.243,0.299,0.358,0.658,0.29,20.70%,6.80%
628,Brendan Jones,MIA,124,463,529,101,68,18,6,9,72,48,60,2,127,3,3,0,25,6,19,0.218,0.31,0.341,0.651,0.279,24.00%,11.30%
629,Jack Brannigan,PIT,75,278,309,60,39,12,2,7,36,34,23,0,98,6,1,1,7,1,6,0.216,0.289,0.349,0.638,0.305,31.70%,7.40%
630,Grae Kessinger,NYM,86,279,318,60,44,10,1,5,40,28,32,0,85,3,3,1,5,3,2,0.215,0.3,0.312,0.612,0.286,26.70%,10.10%
631,Oswaldo Cabrera,NYY,92,274,305,63,45,10,1,7,37,31,25,0,62,2,2,2,5,2,3,0.23,0.297,0.35,0.647,0.271,20.30%,8.20%
632,Elijah Hainline,LAD,111,406,467,82,55,17,2,8,57,48,50,0,134,7,2,2,13,5,8,0.202,0.299,0.313,0.612,0.278,28.70%,10.70%
633,Dylan Jasso,MIA,126,487,532,115,81,17,6,11,56,57,32,0,149,9,4,0,1,2,-1,0.236,0.293,0.363,0.657,0.314,28.00%,6.00%
634,Demetrio Crisantes,ARI,70,287,319,69,49,13,2,5,40,33,25,0,55,4,3,0,9,2,7,0.24,0.307,0.352,0.659,0.278,17.20%,7.80%
635,T.J. Rumfield,COL,127,467,524,126,86,27,1,12,63,55,44,1,102,8,5,0,3,2,1,0.27,0.34,0.409,0.749,0.318,19.50%,8.40%
636,Eric Wagaman,MIN,126,446,483,117,77,27,2,11,56,53,32,0,91,2,3,0,5,2,3,0.262,0.313,0.406,0.718,0.305,18.80%,6.60%
637,Kevin Newman,KCR,93,259,282,67,49,14,1,3,33,27,16,0,48,2,2,3,5,1,4,0.259,0.305,0.355,0.66,0.305,17.00%,5.70%
638,Braden Montgomery,CHW,126,489,538,114,70,30,3,11,55,60,39,1,163,7,3,0,7,4,3,0.233,0.297,0.374,0.672,0.324,30.30%,7.20%
639,Jacob Cozart,CLE,94,358,400,73,51,13,2,7,38,38,33,0,113,6,3,0,0,0,0,0.204,0.28,0.31,0.59,0.274,28.20%,8.30%
640,Cole Messina,COL,109,394,432,91,66,19,1,5,35,37,32,1,85,5,1,0,7,4,3,0.231,0.296,0.322,0.619,0.282,19.70%,7.40%
641,Clay Dungan,SDP,128,463,531,95,64,20,4,7,59,49,51,0,149,7,5,5,15,4,11,0.205,0.291,0.311,0.602,0.282,28.10%,9.60%
642,Jonah Cox,SFG,120,492,545,110,84,14,7,5,73,50,35,1,148,7,1,10,32,8,24,0.224,0.284,0.311,0.595,0.309,27.20%,6.40%
643,Marcos Castanon,SDP,118,450,496,98,63,21,1,13,48,56,36,1,137,7,3,0,1,2,-1,0.218,0.284,0.356,0.64,0.281,27.60%,7.30%
644,Sam Haggerty,TEX,94,270,303,66,47,13,3,3,39,28,25,1,67,4,2,2,17,3,14,0.244,0.316,0.348,0.664,0.312,22.10%,8.30%
645,Ryan Noda,BAL,115,361,440,69,39,15,0,15,52,51,66,3,156,10,2,1,5,1,4,0.191,0.33,0.357,0.688,0.281,35.50%,15.00%
646,Jhostynxon Garcia,PIT,117,446,487,103,67,19,4,13,61,50,31,0,139,6,3,1,5,2,3,0.231,0.288,0.379,0.667,0.303,28.50%,6.40%
647,Masataka Yoshida,BOS,100,360,398,100,70,20,1,9,42,49,28,2,50,7,3,0,4,0,4,0.278,0.339,0.414,0.753,0.299,12.60%,7.00%
648,Esmerlyn Valdez,PIT,127,477,531,114,71,24,2,17,56,69,40,0,161,11,3,0,2,2,0,0.239,0.311,0.405,0.715,0.321,30.30%,7.50%
649,Cal Stevenson,DET,100,311,366,68,47,14,2,5,46,34,45,1,89,1,4,5,14,4,10,0.219,0.316,0.325,0.641,0.285,24.30%,12.30%
650,Zach DeLoach,,109,398,444,90,63,17,2,8,53,45,40,0,129,3,3,0,7,3,4,0.226,0.3,0.339,0.639,0.311,29.10%,9.00%
651,Shane McGuire,ATH,86,305,350,65,50,11,0,4,32,32,37,0,85,4,2,2,3,1,2,0.213,0.305,0.289,0.593,0.28,24.30%,10.60%
652,Jordan Beck,COL,138,514,563,131,85,26,4,16,63,60,45,0,157,2,2,0,16,5,11,0.255,0.316,0.414,0.731,0.335,27.90%,8.00%
653,Steward Berroa,MIL,104,332,379,71,49,14,3,5,50,35,36,0,118,3,3,5,25,7,18,0.214,0.294,0.319,0.613,0.311,31.10%,9.50%
654,Brock Wilken,MIL,89,334,387,62,35,14,1,12,40,44,48,0,136,4,1,0,1,0,1,0.186,0.295,0.341,0.636,0.267,35.10%,12.40%
655,J.D. Davis,,94,302,336,68,44,13,1,10,35,35,28,0,109,4,2,0,3,1,2,0.225,0.298,0.374,0.672,0.314,32.40%,8.30%
656,Denzer Guzman,LAA,141,514,569,113,74,24,2,13,56,62,44,0,171,6,2,3,8,3,5,0.22,0.288,0.35,0.638,0.301,30.10%,7.70%
657,Victor Mesa Jr.,TBR,97,368,402,84,57,16,2,9,42,45,28,0,84,3,2,1,5,2,3,0.228,0.287,0.356,0.643,0.271,20.90%,7.00%
658,Conner Capel,COL,110,366,405,81,56,13,3,9,39,41,35,0,96,2,2,0,13,4,9,0.221,0.291,0.347,0.638,0.274,23.70%,8.60%
659,Rhys Hoskins,CLE,108,375,434,83,48,17,1,17,46,56,49,1,119,5,5,0,2,1,1,0.221,0.316,0.408,0.724,0.27,27.40%,11.30%
660,Jackson Appel,CHW,81,280,326,59,45,11,1,2,36,28,33,1,65,8,3,2,5,1,4,0.211,0.309,0.279,0.587,0.264,19.90%,10.10%
661,Jesse Winker,,102,307,364,72,49,13,1,9,39,39,49,1,77,5,2,1,4,1,3,0.235,0.347,0.371,0.718,0.283,21.20%,13.50%
662,Austin Martin,MIN,94,311,361,78,59,15,1,3,42,30,39,0,57,7,2,2,13,5,8,0.251,0.345,0.334,0.68,0.296,15.80%,10.80%
663,Trenton Brooks,,109,374,434,81,52,18,1,10,51,46,50,1,84,3,5,2,3,0,3,0.217,0.31,0.35,0.66,0.249,19.40%,11.50%
664,Andrew Pinckney,WSN,125,463,508,112,85,13,3,11,62,59,32,0,158,10,1,2,19,5,14,0.242,0.304,0.354,0.659,0.342,31.10%,6.30%
665,Ripken Reyes,,108,348,424,73,54,12,4,3,47,42,34,0,64,22,2,18,6,2,4,0.21,0.318,0.293,0.611,0.247,15.10%,8.00%
666,Austin Shenton,,101,370,419,74,43,19,0,12,45,48,43,1,134,4,2,0,0,0,0,0.2,0.289,0.349,0.637,0.274,32.00%,10.30%
667,Jose Barrero,BAL,102,344,376,71,42,14,2,13,40,47,22,0,130,7,3,0,10,3,7,0.206,0.266,0.372,0.638,0.284,34.60%,5.90%
668,Jon Jon Gazdar,STL,101,417,460,100,85,13,1,1,46,43,24,0,56,17,1,1,9,4,5,0.24,0.307,0.283,0.59,0.274,12.20%,5.20%
669,Juan Matheus,MIA,125,452,501,103,75,23,2,3,46,38,42,0,119,3,4,0,16,7,9,0.228,0.295,0.308,0.603,0.299,23.80%,8.40%
670,Jamie Westbrook,,112,385,434,94,67,19,0,8,44,50,36,0,79,8,4,1,1,1,0,0.244,0.319,0.356,0.675,0.285,18.20%,8.30%
671,DJ LeMahieu,,87,294,332,69,54,9,1,5,33,30,34,0,66,2,2,0,1,1,0,0.235,0.316,0.323,0.639,0.284,19.90%,10.20%
672,Bryan Ramos,BAL,113,421,464,89,57,18,1,13,50,59,31,0,113,8,3,1,6,3,3,0.211,0.276,0.352,0.628,0.255,24.40%,6.70%
673,Hyeseong Kim,LAD,113,334,356,79,55,14,3,7,39,46,15,0,104,4,1,2,22,2,20,0.237,0.277,0.359,0.636,0.321,29.20%,4.20%
674,Nick Raposo,SEA,79,276,303,55,38,12,1,4,27,26,23,0,73,2,1,1,1,1,0,0.199,0.265,0.293,0.558,0.255,24.10%,7.60%
675,Gavin Lux,TBR,130,413,465,109,78,21,2,8,56,44,49,0,99,1,2,0,3,1,2,0.264,0.342,0.383,0.725,0.328,21.30%,10.50%
676,Garrett Stubbs,PHI,76,235,264,54,40,8,1,5,33,27,21,1,64,4,1,3,3,1,2,0.23,0.303,0.336,0.639,0.293,24.20%,8.00%
677,Maverick Handley,BAL,73,237,274,48,35,9,1,3,26,24,26,0,72,6,2,3,3,2,1,0.203,0.295,0.287,0.582,0.274,26.30%,9.50%
678,Bligh Madris,STL,100,347,390,75,46,15,3,11,45,45,38,0,102,1,3,1,6,4,2,0.216,0.293,0.372,0.665,0.27,26.20%,9.70%
679,Gilberto Celestino,,106,347,385,82,65,12,1,4,42,35,35,0,90,3,0,0,6,2,4,0.236,0.312,0.311,0.623,0.308,23.40%,9.10%
680,Hayden Cantrelle,CHC,101,316,373,61,43,11,3,4,41,32,44,0,133,7,1,5,14,3,11,0.193,0.304,0.285,0.589,0.317,35.70%,11.80%
681,Kellen Strahm,HOU,107,388,438,87,68,12,1,6,50,36,43,1,115,2,3,2,15,2,13,0.224,0.303,0.307,0.609,0.3,26.30%,9.80%
