#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,HIP,1B%,2B%,3B%,HR%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%
40,Brent Rooker,ATH,144,522,590,140,77,24,2,37,76,101,57,3,171,7,4,0,8,2,6,0.268,0.345762712,0.534482759,0.88024547,0.323899371,28.98305085,9.661016949,103,0.7475728155339806,0.23300970873786409,0.019417475728155338,0.06271186440677966,0.1288135593220339,0.1711864406779661,0.005084745762711864,0.011864406779661017,0.006779661016949152,0.0,0.013559322033898305,0.003389830508474576
245,Jacob Wilson,ATH,78,294,320,84,56,21,2,5,45,35,17,0,29,5,2,2,1,1,0,0.286,0.333333333,0.421768707,0.755102041,0.301526718,9.0625,5.3125,79,0.7088607594936709,0.26582278481012656,0.02531645569620253,0.015625,0.140625,0.109375,0.0,0.015625,0.00625,0.00625,0.003125,0.003125
156,JJ Bleday,ATH,146,517,590,116,62,30,3,21,70,68,67,1,126,3,2,1,3,2,1,0.224,0.315789474,0.415860735,0.731650209,0.255376344,21.3559322,11.3559322,95,0.6526315789473685,0.3157894736842105,0.031578947368421054,0.03559322033898305,0.11864406779661017,0.1152542372881356,0.001694915254237288,0.005084745762711864,0.003389830508474576,0.001694915254237288,0.005084745762711864,0.003389830508474576
97,Lawrence Butler,ATH,136,496,545,124,76,25,3,20,73,71,44,1,137,1,4,0,17,2,15,0.25,0.310091743,0.433467742,0.743559485,0.303206997,25.13761468,8.073394495,104,0.7307692307692307,0.2403846153846154,0.028846153846153848,0.03669724770642202,0.13394495412844037,0.13027522935779817,0.001834862385321101,0.001834862385321101,0.007339449541284404,0.0,0.031192660550458717,0.003669724770642202
95,Shea Langeliers,ATH,133,469,517,109,60,20,2,27,61,78,39,2,141,5,4,0,3,2,1,0.232,0.295938104,0.456289979,0.752228083,0.268852459,27.27272727,7.543520309,82,0.7317073170731707,0.24390243902439024,0.024390243902439025,0.05222437137330754,0.11798839458413926,0.15087040618955513,0.0038684719535783366,0.009671179883945842,0.007736943907156673,0.0,0.005802707930367505,0.0038684719535783366
806,Tyler Soderstrom,ATH,117,414,456,92,54,17,2,19,44,60,34,2,124,5,3,0,0,1,-1,0.222,0.287280702,0.410628019,0.697908721,0.266423358,27.19298246,7.456140351,73,0.7397260273972602,0.2328767123287671,0.0273972602739726,0.041666666666666664,0.09649122807017543,0.13157894736842105,0.0043859649122807015,0.010964912280701754,0.006578947368421052,0.0,0.0,0.0021929824561403508
112,Zack Gelof,ATH,130,498,549,116,71,24,2,19,66,66,43,0,174,3,3,2,22,3,19,0.233,0.296160878,0.403614458,0.699775335,0.314935065,31.69398907,7.832422587,97,0.7319587628865979,0.24742268041237114,0.020618556701030927,0.03460837887067395,0.12021857923497267,0.12021857923497267,0.0,0.00546448087431694,0.00546448087431694,0.0036429872495446266,0.04007285974499089,0.00546448087431694
24,Austin Riley,ATL,140,539,604,148,87,30,2,29,85,88,50,1,147,9,6,0,1,0,1,0.275,0.342715232,0.499072356,0.841787588,0.322493225,24.33774834,8.278145695,119,0.7310924369747899,0.25210084033613445,0.01680672268907563,0.048013245033112585,0.14072847682119205,0.1456953642384106,0.0016556291390728477,0.014900662251655629,0.009933774834437087,0.0,0.0016556291390728477,0.0
220,Drake Baldwin,ATL,105,410,461,96,61,21,1,13,50,57,43,1,121,7,1,0,0,0,0,0.234,0.31670282,0.385365854,0.702068674,0.299638989,26.2472885,9.327548807,83,0.7349397590361446,0.25301204819277107,0.012048192771084338,0.028199566160520606,0.10845986984815618,0.12364425162689804,0.0021691973969631237,0.015184381778741865,0.0021691973969631237,0.0,0.0,0.0
385,Jurickson Profar,ATL,148,511,595,131,89,28,1,13,73,65,67,2,95,10,4,3,7,2,5,0.256,0.351351351,0.391389432,0.742740784,0.28992629,15.96638655,11.2605042,118,0.7542372881355932,0.23728813559322035,0.00847457627118644,0.021848739495798318,0.1226890756302521,0.1092436974789916,0.0033613445378151263,0.01680672268907563,0.0067226890756302525,0.005042016806722689,0.011764705882352941,0.0033613445378151263
229,Marcell Ozuna,ATL,141,524,588,135,82,24,0,29,73,88,58,1,147,3,3,0,1,0,1,0.258,0.333333333,0.469465649,0.802798982,0.301994302,25.0,9.863945578,106,0.7735849056603774,0.22641509433962265,0.0,0.04931972789115646,0.12414965986394558,0.14965986394557823,0.0017006802721088435,0.00510204081632653,0.00510204081632653,0.0,0.0017006802721088435,0.0
65,Matt Olson,ATL,152,567,655,143,77,33,1,32,85,101,77,6,153,6,5,0,1,0,1,0.252,0.345038168,0.48324515,0.828283318,0.286821705,23.35877863,11.75572519,111,0.6936936936936937,0.2972972972972973,0.009009009009009009,0.04885496183206107,0.1297709923664122,0.15419847328244274,0.00916030534351145,0.00916030534351145,0.007633587786259542,0.0,0.0015267175572519084,0.0
19,Michael Harris II,ATL,137,521,560,153,100,29,4,20,78,75,30,2,112,6,3,0,15,5,10,0.294,0.3375,0.479846449,0.817346449,0.339285714,20.0,5.357142857,133,0.7518796992481203,0.21804511278195488,0.03007518796992481,0.03571428571428571,0.1392857142857143,0.13392857142857142,0.0035714285714285713,0.010714285714285714,0.005357142857142857,0.0,0.026785714285714284,0.008928571428571428
