#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,HIP,1B%,2B%,3B%,HR%,R%,RBI%,IBB%,HBP%,SF%,SH%,SB%,CS%
61,Oneil Cruz,PIT,146,565,630,144,84,30,4,26,83,86,56,4,181,4,4,0,20,4,16,0.255,0.324324324,0.460176991,0.784501315,0.325966851,28.73015873,8.888888889,118,0.711864406779661,0.2542372881355932,0.03389830508474576,0.04126984126984127,0.13174603174603175,0.1365079365079365,0.006349206349206349,0.006349206349206349,0.006349206349206349,0.0,0.031746031746031744,0.006349206349206349
176,Spencer Horwitz,PIT,104,384,448,104,68,25,1,10,54,48,54,2,82,6,3,0,2,1,1,0.27,0.36689038,0.419270833,0.786161214,0.318644068,18.30357143,12.05357143,94,0.723404255319149,0.26595744680851063,0.010638297872340425,0.022321428571428572,0.12053571428571429,0.10714285714285714,0.004464285714285714,0.013392857142857142,0.006696428571428571,0.0,0.004464285714285714,0.002232142857142857
9,Fernando Tatis Jr.,SDP,152,590,658,163,91,34,1,37,104,101,57,1,141,7,3,1,19,4,15,0.277,0.345509893,0.525423729,0.870933622,0.303614458,21.42857143,8.662613982,126,0.7222222222222222,0.2698412698412698,0.007936507936507936,0.05623100303951368,0.1580547112462006,0.1534954407294833,0.001519756838905775,0.010638297872340425,0.004559270516717325,0.001519756838905775,0.028875379939209727,0.0060790273556231
17,Jackson Merrill,SDP,154,616,665,172,111,31,5,25,84,94,39,2,110,3,5,3,15,4,11,0.28,0.322775264,0.467532468,0.790307731,0.302469136,16.54135338,5.864661654,147,0.7551020408163265,0.2108843537414966,0.034013605442176874,0.03759398496240601,0.12631578947368421,0.14135338345864662,0.0030075187969924814,0.004511278195488722,0.007518796992481203,0.004511278195488722,0.022556390977443608,0.006015037593984963
146,Jake Cronenworth,SDP,144,549,623,132,84,28,4,15,71,69,56,1,116,12,5,1,4,2,2,0.24,0.321543408,0.386156648,0.707700057,0.276595745,18.61958266,8.988764045,117,0.717948717948718,0.23931623931623933,0.03418803418803419,0.024077046548956663,0.11396468699839486,0.11075441412520064,0.0016051364365971107,0.019261637239165328,0.008025682182985553,0.0016051364365971107,0.006420545746388443,0.0032102728731942215
151,Luis Arraez,SDP,151,603,651,185,144,30,3,8,81,60,37,4,38,6,3,2,7,3,4,0.306,0.351309707,0.406301824,0.757611531,0.316071429,5.837173579,5.683563748,177,0.8135593220338984,0.1694915254237288,0.01694915254237288,0.01228878648233487,0.12442396313364056,0.09216589861751152,0.006144393241167435,0.009216589861751152,0.004608294930875576,0.0030721966205837174,0.010752688172043012,0.004608294930875576
271,Luis Campusano,SDP,86,316,343,80,55,14,1,11,40,43,22,0,55,3,2,1,1,0,1,0.254,0.306122449,0.411392405,0.717514854,0.273809524,16.03498542,6.413994169,69,0.7971014492753623,0.2028985507246377,0.014492753623188406,0.03206997084548105,0.11661807580174927,0.12536443148688048,0.0,0.008746355685131196,0.0058309037900874635,0.0029154518950437317,0.0029154518950437317,0.0
36,Manny Machado,SDP,154,605,665,161,100,30,1,30,84,101,53,6,129,2,5,0,8,2,6,0.266,0.32481203,0.467768595,0.792580625,0.290465632,19.39849624,7.969924812,131,0.7633587786259542,0.22900763358778625,0.007633587786259542,0.045112781954887216,0.12631578947368421,0.1518796992481203,0.009022556390977444,0.0030075187969924814,0.007518796992481203,0.0,0.012030075187969926,0.0030075187969924814
46,Xander Bogaerts,SDP,149,580,644,154,108,28,1,17,74,71,52,1,114,6,6,1,13,3,10,0.266,0.329192547,0.405172414,0.73436496,0.301098901,17.70186335,8.074534161,137,0.7883211678832117,0.20437956204379562,0.0072992700729927005,0.026397515527950312,0.11490683229813664,0.11024844720496894,0.0015527950310559005,0.009316770186335404,0.009316770186335404,0.0015527950310559005,0.020186335403726708,0.004658385093167702
12,Cal Raleigh,SEA,146,517,584,117,63,23,1,30,71,85,58,2,159,4,4,0,3,1,2,0.227,0.30703259,0.448742747,0.755775337,0.262048193,27.2260274,9.931506849,87,0.7241379310344828,0.26436781609195403,0.011494252873563218,0.05136986301369863,0.12157534246575342,0.14554794520547945,0.003424657534246575,0.00684931506849315,0.00684931506849315,0.0,0.005136986301369863,0.0017123287671232876
