#,Name,Team,GS,G,IP,TBF,W,L,QS,SV,HLD,BS,H,R,ER,HR,IBB,HBP,SO,BB,K/9,BB/9,ERA,WHIP,K%,BB%,real_GS,real_G,real_IP,real_TBF,real_W,real_L,real_QS,real_SV,real_HLD,real_BS,real_H,real_R,real_ER,real_HR,real_IBB,real_HBP,real_SO,real_BB,real_K/9,real_BB/9,real_ERA,real_WHIP,real_K%,real_BB%
174,Tylor Megill,NYM,6,36,66.2,282,11.11111111111111,11.11111111111111,8.333333333333332,0.0,2.7777777777777777,0.0,21.631205673758867,11.347517730496454,10.28368794326241,2.8368794326241136,0.3546099290780142,1.0638297872340425,70,25,9.46,3.36,3.92,1.28,24.82269504,8.865248227,14.0,14.0,68.1,305.0,35.714285714285715,35.714285714285715,,0.0,0.0,0.0,19.672131147540984,12.131147540983607,9.836065573770492,1.9672131147540985,0.0,2.2950819672131146,89.0,33.0,11.72,4.35,3.95,1.36,29.2,10.8
175,Colin Rea,CHC,18,32,116.0,493,21.875,21.875,18.75,0.0,3.125,0.0,23.935091277890468,12.981744421906694,11.967545638945234,3.6511156186612577,0.2028397565922921,1.0141987829614605,93,32,7.18,2.47,4.58,1.29,18.86409736,6.490872211,27.0,32.0,159.1,662.0,34.375,21.875,,3.125,0.0,0.0,23.413897280966765,11.027190332326283,10.574018126888216,3.0211480362537766,0.0,0.906344410876133,127.0,44.0,7.17,2.49,3.95,1.25,19.2,6.6000000000000005
176,Cade Povich,BAL,15,25,87.0,371,20.0,20.0,20.0,0.0,0.0,0.0,21.83288409703504,12.398921832884097,11.590296495956872,3.5040431266846364,0.2695417789757413,0.8086253369272237,81,33,8.36,3.4,4.41,1.31,21.8328841,8.894878706,20.0,22.0,112.1,488.0,13.636363636363635,36.36363636363637,,0.0,0.0,0.0,25.614754098360653,14.344262295081966,13.319672131147541,3.483606557377049,0.4098360655737705,0.20491803278688525,118.0,43.0,9.45,3.45,5.21,1.5,24.2,8.799999999999999
177,Landen Roupp,SFG,5,33,58.1,250,6.0606060606060606,9.090909090909092,3.0303030303030303,0.0,3.0303030303030303,0.0,20.8,10.8,9.6,2.0,0.4,0.8,58,26,8.87,3.94,3.76,1.33,23.2,10.4,22.0,22.0,106.2,476.0,31.818181818181817,31.818181818181817,,0.0,0.0,0.0,23.739495798319325,11.554621848739496,9.453781512605042,2.3109243697478994,0.21008403361344538,0.6302521008403361,102.0,45.0,8.61,3.8,3.8,1.48,21.4,9.5
178,Patrick Corbin,,20,21,111.1,487,28.57142857142857,42.857142857142854,33.33333333333333,0.0,0.0,0.0,25.667351129363446,13.75770020533881,12.73100616016427,3.4907597535934287,0.20533880903490762,0.6160164271047228,85,35,6.85,2.81,4.99,1.43,17.45379877,7.186858316,30.0,31.0,155.1,663.0,22.58064516129032,35.483870967741936,,0.0,0.0,0.0,24.283559577677224,11.91553544494721,11.463046757164404,3.167420814479638,0.1508295625942685,0.4524886877828055,131.0,51.0,7.59,2.95,4.4,1.36,19.8,7.7
179,Martin Perez,CHW,26,26,146.2,641,23.076923076923077,34.61538461538461,38.46153846153847,0.0,0.0,0.0,24.024960998439937,12.636505460218409,11.700468018720748,3.2761310452418098,0.15600624024961,0.93603744149766,108,54,6.65,3.29,4.58,1.42,16.84867395,8.424336973,10.0,11.0,56.0,228.0,9.090909090909092,54.54545454545454,,0.0,0.0,0.0,17.543859649122805,10.087719298245613,9.649122807017543,2.631578947368421,0.0,0.8771929824561403,44.0,22.0,7.07,3.54,3.54,1.11,19.3,9.6
180,Sean Burke,CHW,22,27,123.2,537,22.22222222222222,29.629629629629626,29.629629629629626,0.0,0.0,0.0,21.415270018621975,12.66294227188082,11.731843575418994,3.7243947858473,0.186219739292365,0.931098696461825,121,58,8.79,4.19,4.58,1.39,22.53258845,10.80074488,22.0,28.0,134.1,596.0,14.285714285714285,39.285714285714285,,0.0,0.0,0.0,21.97986577181208,12.751677852348994,10.570469798657719,3.859060402684564,0.0,1.006711409395973,133.0,63.0,8.91,4.22,4.22,1.44,22.3,10.6
181,Ben Lively,CLE,25,25,138.2,596,36.0,40.0,32.0,0.0,0.0,0.0,23.657718120805367,13.087248322147651,12.080536912751679,3.859060402684564,0.33557046979865773,1.006711409395973,109,45,7.09,2.92,4.66,1.34,18.2885906,7.55033557,9.0,9.0,44.2,178.0,22.22222222222222,22.22222222222222,,0.0,0.0,0.0,21.34831460674157,8.98876404494382,8.98876404494382,3.3707865168539324,0.0,0.0,29.0,15.0,5.84,3.02,3.22,1.19,16.3,8.4
182,Ryne Nelson,ARI,12,34,89.1,377,14.705882352941178,14.705882352941178,14.705882352941178,0.0,2.941176470588235,0.0,24.137931034482758,12.20159151193634,11.405835543766578,3.183023872679045,0.2652519893899204,0.7957559681697612,73,23,7.38,2.36,4.29,1.27,19.36339523,6.100795756,23.0,33.0,154.0,619.0,21.21212121212121,9.090909090909092,,3.0303030303030303,0.0,3.0303030303030303,20.032310177705977,10.016155088852988,9.36995153473344,2.7463651050080773,0.0,0.6462035541195477,132.0,41.0,7.71,2.4,3.39,1.07,21.3,6.6000000000000005
183,Mitch Spence,ATH,20,29,123.0,528,20.689655172413794,24.137931034482758,24.137931034482758,0.0,0.0,0.0,24.053030303030305,12.68939393939394,11.553030303030303,3.4090909090909087,0.1893939393939394,0.946969696969697,98,37,7.16,2.71,4.49,1.33,18.56060606,7.007575758,8.0,32.0,84.2,375.0,9.375,18.75,,3.125,12.5,0.0,25.6,15.2,12.8,4.266666666666667,0.5333333333333333,1.0666666666666667,66.0,26.0,7.02,2.76,5.1,1.44,17.599999999999998,6.9
184,Jack Kochanowicz,LAA,15,26,94.1,409,19.230769230769234,26.923076923076923,23.076923076923077,0.0,3.8461538461538463,0.0,25.4278728606357,12.95843520782396,11.98044009779951,2.93398533007335,0.24449877750611246,1.7114914425427872,56,24,5.34,2.34,4.66,1.36,13.69193154,5.86797066,23.0,23.0,111.0,512.0,13.043478260869565,47.82608695652174,,0.0,0.0,0.0,26.5625,17.3828125,16.40625,4.1015625,0.78125,1.3671875,72.0,58.0,5.84,4.7,6.81,1.75,14.099999999999998,11.3
185,Tony Gonsolin,LAD,19,31,116.0,488,25.806451612903224,19.35483870967742,19.35483870967742,0.0,0.0,0.0,21.721311475409834,12.90983606557377,11.885245901639344,3.6885245901639343,0.20491803278688525,1.0245901639344261,100,39,7.77,3.03,4.49,1.25,20.49180328,7.991803279,7.0,7.0,36.0,157.0,42.857142857142854,28.57142857142857,,0.0,0.0,0.0,21.019108280254777,13.375796178343949,12.738853503184714,5.7324840764331215,0.0,1.910828025477707,38.0,18.0,9.5,4.5,5.0,1.42,24.2,11.5
186,Michael Soroka,WSN,14,38,107.0,461,10.526315789473683,21.052631578947366,10.526315789473683,0.0,2.631578947368421,2.631578947368421,21.25813449023861,12.58134490238612,11.713665943600867,3.2537960954446854,0.21691973969631237,1.3015184381778742,101,46,8.5,3.84,4.52,1.35,21.90889371,9.978308026,17.0,22.0,89.2,379.0,13.636363636363635,36.36363636363637,,0.0,4.545454545454546,0.0,18.997361477572557,12.928759894459102,11.87335092348285,3.16622691292876,0.0,3.95778364116095,95.0,29.0,9.54,2.91,4.52,1.13,25.1,7.7
188,Jack Leiter,TEX,16,30,104.1,454,13.333333333333334,23.333333333333332,16.666666666666664,0.0,3.3333333333333335,0.0,21.58590308370044,13.656387665198238,12.555066079295155,3.524229074889868,0.22026431718061676,1.3215859030837005,106,47,9.15,4.08,4.89,1.39,23.34801762,10.35242291,29.0,29.0,151.2,646.0,34.48275862068966,34.48275862068966,,0.0,0.0,0.0,19.659442724458202,10.68111455108359,10.061919504643962,2.786377708978328,0.0,0.7739938080495357,148.0,67.0,8.78,3.98,3.86,1.28,22.89999999999999,10.4
190,Jackson Jobe,DET,19,28,115.1,491,14.285714285714285,14.285714285714285,21.428571428571427,0.0,0.0,0.0,21.9959266802444,12.627291242362526,11.608961303462321,3.2586558044806515,0.20366598778004072,0.8146639511201629,95,42,7.41,3.29,4.41,1.3,19.34826884,8.553971487,10.0,10.0,49.0,218.0,40.0,10.0,,0.0,0.0,0.0,21.100917431192663,11.009174311926607,10.550458715596331,3.211009174311927,0.0,0.9174311926605505,39.0,27.0,7.16,4.96,4.22,1.49,17.9,12.4
191,Lance McCullers Jr.,HOU,8,18,52.2,227,16.666666666666664,16.666666666666664,16.666666666666664,0.0,5.555555555555555,0.0,21.58590308370044,11.013215859030836,10.13215859030837,2.643171806167401,0.0,1.3215859030837005,51,22,8.63,3.8,3.97,1.35,22.46696035,9.691629956,13.0,16.0,55.1,274.0,12.5,31.25,,0.0,0.0,0.0,22.26277372262774,16.423357664233578,14.5985401459854,3.64963503649635,0.0,2.5547445255474455,61.0,39.0,9.92,6.34,6.51,1.81,22.3,14.2
192,Osvaldo Bido,ATH,10,36,82.1,353,13.88888888888889,13.88888888888889,11.11111111111111,0.0,5.555555555555555,0.0,20.96317280453258,12.181303116147308,11.3314447592068,3.1161473087818696,0.56657223796034,1.69971671388102,78,33,8.56,3.59,4.33,1.3,22.09631728,9.348441926,10.0,26.0,79.2,363.0,7.6923076923076925,19.230769230769234,,3.8461538461538463,0.0,0.0,25.6198347107438,15.426997245179063,14.325068870523417,5.234159779614325,0.27548209366391185,1.6528925619834711,68.0,35.0,7.68,3.95,5.87,1.61,18.7,9.6
193,Michael McGreevy,STL,4,29,51.1,215,10.344827586206897,10.344827586206897,6.896551724137931,0.0,3.4482758620689653,0.0,24.186046511627907,10.69767441860465,10.232558139534884,2.3255813953488373,0.46511627906976744,0.9302325581395349,40,13,7.05,2.21,3.78,1.26,18.60465116,6.046511628,16.0,17.0,95.2,400.0,47.05882352941176,23.52941176470588,,0.0,0.0,0.0,25.0,12.5,11.75,3.0,0.0,0.75,58.0,20.0,5.46,1.88,4.42,1.25,14.499999999999998,5.0
194,Hayden Wesneski,HOU,10,40,90.2,381,12.5,15.0,7.5,0.0,7.5,2.5,22.30971128608924,12.335958005249344,11.286089238845145,3.674540682414698,0.0,1.0498687664041995,85,29,8.41,2.92,4.3,1.26,22.30971129,7.611548556,6.0,6.0,32.0,131.0,16.666666666666664,50.0,,0.0,0.0,0.0,22.137404580152673,12.213740458015266,12.213740458015266,5.343511450381679,0.0,0.7633587786259541,29.0,6.0,8.16,1.69,4.5,1.09,22.1,4.6
197,Cal Quantrill,,20,20,106.0,467,30.0,35.0,35.0,0.0,0.0,0.0,23.768736616702355,13.276231263383298,12.205567451820128,3.2119914346895073,0.0,1.284796573875803,79,41,6.71,3.49,4.83,1.44,16.91648822,8.779443255,26.0,26.0,117.2,513.0,15.384615384615385,46.15384615384615,,0.0,0.0,0.0,26.510721247563353,15.789473684210526,15.39961013645224,4.28849902534113,0.0,0.9746588693957114,85.0,35.0,6.5,2.68,6.04,1.45,16.6,6.800000000000001
199,Anthony DeSclafani,,11,11,60.1,258,27.27272727272727,36.36363636363637,36.36363636363637,0.0,0.0,0.0,25.1937984496124,13.178294573643413,12.015503875968992,3.488372093023256,0.3875968992248062,0.7751937984496124,47,15,7.05,2.3,4.69,1.33,18.21705426,5.813953488,4.0,13.0,38.2,169.0,7.6923076923076925,15.384615384615385,,15.384615384615385,7.6923076923076925,0.0,21.893491124260358,13.609467455621301,13.017751479289942,6.508875739644971,1.183431952662722,2.9585798816568047,36.0,12.0,8.38,2.79,5.12,1.27,21.3,7.1
200,Sawyer Gipson-Long,DET,6,31,59.1,248,9.67741935483871,12.903225806451612,9.67741935483871,0.0,3.225806451612903,0.0,22.58064516129032,11.693548387096774,10.887096774193548,3.225806451612903,0.4032258064516129,0.8064516129032258,55,17,8.35,2.56,4.06,1.23,22.17741935,6.85483871,3.0,8.0,31.1,133.0,0.0,25.0,,0.0,12.5,0.0,25.563909774436087,19.548872180451127,18.796992481203006,6.015037593984962,0.0,1.5037593984962405,26.0,6.0,7.47,1.72,7.18,1.28,19.5,4.5
201,J.T. Ginn,ATH,12,26,77.2,337,15.384615384615385,19.230769230769234,15.384615384615385,0.0,3.8461538461538463,0.0,23.738872403560833,12.462908011869436,11.275964391691394,2.967359050445104,0.2967359050445104,1.483679525222552,61,26,7.03,3.06,4.45,1.37,18.10089021,7.715133531,16.0,23.0,90.1,392.0,17.391304347826086,30.434782608695656,,0.0,4.3478260869565215,0.0,23.46938775510204,13.26530612244898,13.010204081632654,4.336734693877551,0.25510204081632654,1.530612244897959,99.0,31.0,9.86,3.09,5.08,1.36,25.3,7.9
203,Tomoyuki Sugano,BAL,22,28,128.2,547,21.428571428571427,25.0,25.0,0.0,0.0,0.0,24.49725776965265,12.979890310786105,11.882998171846435,4.021937842778794,0.18281535648994515,1.0968921389396709,95,32,6.63,2.26,4.57,1.29,17.36745887,5.850091408,30.0,30.0,157.0,675.0,33.33333333333333,33.33333333333333,,0.0,0.0,0.0,25.62962962962963,12.592592592592592,12.0,4.888888888888889,0.2962962962962963,1.1851851851851851,106.0,36.0,6.08,2.06,4.64,1.33,15.7,5.3
204,AJ Smith-Shawver,ATL,9,29,67.2,289,13.793103448275861,13.793103448275861,10.344827586206897,0.0,3.4482758620689653,0.0,20.761245674740483,12.110726643598616,11.418685121107266,3.4602076124567476,0.34602076124567477,0.6920415224913495,70,29,9.28,3.85,4.33,1.31,24.22145329,10.03460208,9.0,9.0,44.1,192.0,33.33333333333333,22.22222222222222,,0.0,0.0,0.0,21.875,10.416666666666668,9.895833333333332,2.083333333333333,0.0,0.5208333333333333,42.0,21.0,8.53,4.26,3.86,1.42,21.899999999999988,10.9
205,Braxton Ashcraft,PIT,5,26,50.0,212,7.6923076923076925,11.538461538461538,3.8461538461538463,0.0,7.6923076923076925,0.0,24.056603773584907,12.264150943396226,11.320754716981133,2.8301886792452833,0.4716981132075472,0.9433962264150944,42,14,7.56,2.43,4.23,1.28,19.81132075,6.603773585,8.0,26.0,69.2,292.0,15.384615384615385,15.384615384615385,,0.0,15.384615384615385,3.8461538461538463,21.575342465753426,7.534246575342466,7.191780821917808,1.0273972602739725,0.3424657534246575,0.684931506849315,71.0,24.0,9.17,3.1,2.71,1.25,24.3,8.19999999999999
206,Chris Flexen,,16,17,85.0,374,17.647058823529413,35.294117647058826,29.411764705882355,0.0,0.0,0.0,24.86631016042781,13.903743315508022,12.834224598930483,3.7433155080213902,0.267379679144385,0.8021390374331552,64,31,6.74,3.31,5.06,1.46,17.11229947,8.288770053,1.0,21.0,43.2,178.0,23.809523809523807,4.761904761904762,,4.761904761904762,0.0,0.0,21.34831460674157,10.112359550561797,8.426966292134832,3.932584269662921,0.0,0.0,22.0,12.0,4.53,2.47,3.09,1.15,12.4,6.7
207,Kyle Bradish,BAL,4,4,19.1,79,25.0,25.0,25.0,0.0,0.0,0.0,20.253164556962027,10.126582278481013,10.126582278481013,2.5316455696202533,0.0,1.2658227848101267,20,6,9.26,2.89,3.61,1.13,25.3164557,7.594936709,6.0,6.0,32.0,126.0,16.666666666666664,16.666666666666664,,0.0,0.0,0.0,18.253968253968253,7.142857142857142,7.142857142857142,2.380952380952381,0.0,0.7936507936507936,47.0,10.0,13.22,2.81,2.53,1.03,37.3,7.9
208,Bryce Elder,ATL,8,18,54.0,234,22.22222222222222,16.666666666666664,16.666666666666664,0.0,5.555555555555555,0.0,23.504273504273502,11.965811965811966,11.11111111111111,2.564102564102564,0.0,0.8547008547008548,45,19,7.43,3.18,4.34,1.36,19.23076923,8.11965812,28.0,28.0,156.1,679.0,28.57142857142857,39.285714285714285,,0.0,0.0,0.0,24.594992636229748,13.991163475699558,13.549337260677467,3.5346097201767304,0.14727540500736377,0.8836524300441826,131.0,51.0,7.54,2.94,5.3,1.39,19.3,7.5
209,Adam Mazur,MIA,12,21,67.0,291,14.285714285714285,28.57142857142857,14.285714285714285,0.0,4.761904761904762,0.0,24.742268041237114,14.432989690721648,13.058419243986256,3.436426116838488,0.3436426116838488,1.0309278350515463,51,22,6.91,3.01,5.18,1.41,17.5257732,7.560137457,6.0,6.0,30.0,139.0,0.0,66.66666666666666,,0.0,0.0,0.0,23.741007194244602,15.107913669064748,11.510791366906476,2.877697841726619,0.0,0.7194244604316548,19.0,12.0,5.7,3.6,4.8,1.5,13.69999999999999,8.6
210,Griffin Canning,NYM,12,35,91.2,391,14.285714285714285,14.285714285714285,11.428571428571429,0.0,2.857142857142857,0.0,22.762148337595907,12.787723785166241,11.76470588235294,3.580562659846547,0.2557544757033248,1.0230179028132993,81,32,7.95,3.12,4.48,1.32,20.71611253,8.184143223,16.0,16.0,76.1,328.0,43.75,18.75,,0.0,0.0,0.0,21.341463414634145,10.670731707317072,9.75609756097561,2.4390243902439024,0.0,0.0,70.0,35.0,8.25,4.13,3.77,1.38,21.3,10.7
213,Joe Boyle,TBR,4,27,47.1,209,11.11111111111111,14.814814814814813,3.7037037037037033,0.0,11.11111111111111,0.0,17.703349282296653,11.961722488038278,11.004784688995215,2.3923444976076556,0.0,1.4354066985645932,56,32,10.73,6.12,4.34,1.46,26.79425837,15.31100478,9.0,13.0,52.0,226.0,7.6923076923076925,30.76923076923077,,0.0,0.0,0.0,19.02654867256637,14.601769911504425,11.946902654867257,2.6548672566371683,0.4424778761061947,1.3274336283185841,58.0,28.0,10.04,4.85,4.67,1.37,25.7,12.4
216,Kyle Hart,,12,12,66.1,289,16.666666666666664,25.0,33.33333333333333,0.0,0.0,0.0,24.22145328719723,13.494809688581316,12.45674740484429,3.4602076124567476,0.34602076124567477,1.0380622837370241,50,23,6.78,3.09,4.82,1.4,17.30103806,7.958477509,6.0,20.0,43.0,179.0,15.0,15.0,,0.0,10.0,0.0,21.22905027932961,15.64245810055866,15.64245810055866,5.027932960893855,0.0,1.1173184357541899,37.0,13.0,7.74,2.72,5.86,1.19,20.7,7.3
218,Trevor Rogers,BAL,8,22,54.1,235,13.636363636363635,18.181818181818183,9.090909090909092,0.0,4.545454545454546,0.0,22.97872340425532,12.340425531914894,11.48936170212766,2.9787234042553195,0.425531914893617,0.851063829787234,46,21,7.69,3.42,4.46,1.38,19.57446809,8.936170213,18.0,18.0,109.2,423.0,50.0,16.666666666666664,,0.0,0.0,0.0,16.548463356973993,5.4373522458628845,5.200945626477541,1.4184397163120568,0.0,0.4728132387706856,103.0,29.0,8.45,2.38,1.81,0.9,24.3,6.9
220,Keider Montero,DET,10,23,69.2,299,17.391304347826086,21.73913043478261,17.391304347826086,0.0,4.3478260869565215,0.0,23.076923076923077,12.709030100334449,11.705685618729097,3.678929765886288,0.33444816053511706,1.0033444816053512,58,25,7.51,3.17,4.53,1.34,19.39799331,8.361204013,12.0,20.0,90.2,389.0,25.0,15.0,,0.0,0.0,0.0,24.42159383033419,11.825192802056556,11.311053984575835,4.113110539845758,0.0,0.5141388174807198,72.0,31.0,7.15,3.08,4.37,1.39,18.5,8.0
222,Tyler Alexander,,9,11,52.1,223,27.27272727272727,27.27272727272727,18.181818181818183,0.0,0.0,0.0,25.112107623318387,13.901345291479823,13.004484304932735,4.484304932735426,0.4484304932735426,0.8968609865470852,40,12,6.88,2.13,4.94,1.3,17.93721973,5.381165919,5.0,52.0,97.2,423.0,9.615384615384617,26.923076923076923,,1.9230769230769231,5.769230769230769,3.8461538461538463,25.295508274231675,14.657210401891252,12.76595744680851,2.127659574468085,1.1820330969267139,0.4728132387706856,82.0,30.0,7.56,2.76,4.98,1.4,19.399999999999988,7.1
225,Brandon Sproat,NYM,4,4,22.2,97,25.0,25.0,50.0,0.0,0.0,0.0,22.68041237113402,12.371134020618557,11.34020618556701,3.0927835051546393,0.0,1.0309278350515463,20,8,7.9,3.27,4.31,1.31,20.6185567,8.24742268,4.0,4.0,20.2,84.0,0.0,50.0,,0.0,0.0,0.0,21.428571428571427,13.095238095238097,13.095238095238097,0.0,0.0,2.380952380952381,17.0,7.0,7.4,3.05,4.79,1.21,20.19999999999999,8.3
227,Caden Dana,LAA,13,13,70.0,302,30.76923076923077,46.15384615384615,30.76923076923077,0.0,0.0,0.0,22.8476821192053,13.90728476821192,12.91390728476821,4.304635761589404,0.0,1.3245033112582782,59,26,7.64,3.34,4.97,1.35,19.53642384,8.609271523,5.0,7.0,32.1,141.0,0.0,57.14285714285714,,0.0,0.0,0.0,21.27659574468085,17.02127659574468,16.312056737588655,6.382978723404255,0.0,0.7092198581560284,33.0,18.0,9.19,5.01,6.4,1.48,23.39999999999999,12.8
228,Bryse Wilson,CHW,12,34,92.2,399,11.76470588235294,17.647058823529413,8.823529411764707,0.0,2.941176470588235,0.0,24.31077694235589,13.533834586466165,12.280701754385964,4.010025062656641,0.2506265664160401,1.0025062656641603,69,28,6.74,2.69,4.8,1.35,17.29323308,7.01754386,5.0,20.0,47.1,224.0,0.0,10.0,,0.0,0.0,0.0,29.910714285714285,16.517857142857142,15.625,4.910714285714286,0.0,0.8928571428571428,28.0,19.0,5.32,3.61,6.65,1.82,12.5,8.5
230,Ian Seymour,TBR,4,11,28.2,121,18.181818181818183,18.181818181818183,9.090909090909092,0.0,9.090909090909092,0.0,22.31404958677686,12.396694214876034,11.570247933884298,3.3057851239669422,0.0,0.8264462809917356,26,10,8.15,3.03,4.28,1.26,21.48760331,8.26446281,5.0,19.0,57.0,242.0,21.052631578947366,15.789473684210526,,0.0,0.0,5.263157894736842,19.834710743801654,13.636363636363635,9.50413223140496,2.066115702479339,0.4132231404958678,1.2396694214876034,64.0,19.0,10.11,3.0,3.63,1.18,26.400000000000002,7.9
231,Logan Allen,CLE,6,7,32.2,143,28.57142857142857,28.57142857142857,28.57142857142857,0.0,0.0,0.0,23.776223776223777,12.587412587412588,11.888111888111888,3.4965034965034967,0.0,0.6993006993006993,28,13,7.73,3.51,4.64,1.42,19.58041958,9.090909091,29.0,30.0,156.2,676.0,26.666666666666668,36.666666666666664,,0.0,0.0,0.0,23.224852071005916,12.42603550295858,10.946745562130179,2.6627218934911245,0.14792899408284024,0.8875739644970414,122.0,62.0,7.01,3.56,4.25,1.4,18.0,9.2
241,Chad Patrick,MIL,3,20,33.2,142,10.0,10.0,5.0,0.0,5.0,0.0,23.239436619718308,12.676056338028168,11.267605633802818,3.5211267605633805,0.0,1.4084507042253522,30,10,7.9,2.68,4.39,1.26,21.12676056,7.042253521,23.0,27.0,119.2,503.0,11.11111111111111,29.629629629629626,,0.0,3.7037037037037033,0.0,22.46520874751491,9.74155069582505,9.343936381709742,2.584493041749503,0.19880715705765406,0.7952286282306162,127.0,40.0,9.55,3.01,3.53,1.28,25.2,8.0
243,Richard Fitts,BOS,5,31,54.2,235,9.67741935483871,9.67741935483871,6.451612903225806,0.0,3.225806451612903,0.0,24.25531914893617,12.76595744680851,11.914893617021278,3.404255319148936,0.425531914893617,0.851063829787234,43,16,7.1,2.71,4.54,1.34,18.29787234,6.808510638,10.0,11.0,45.0,195.0,18.181818181818183,36.36363636363637,,0.0,0.0,0.0,22.05128205128205,13.846153846153847,12.82051282051282,5.641025641025641,0.0,1.5384615384615385,40.0,16.0,8.0,3.2,5.0,1.31,20.5,8.19999999999999
244,Tyler Wells,BAL,4,10,29.1,123,20.0,20.0,10.0,0.0,0.0,0.0,22.76422764227642,13.008130081300814,11.38211382113821,4.0650406504065035,0.0,0.8130081300813009,26,9,8.07,2.73,4.42,1.24,21.13821138,7.317073171,4.0,4.0,21.2,82.0,50.0,25.0,,0.0,0.0,0.0,20.73170731707317,8.536585365853659,8.536585365853659,4.878048780487805,0.0,0.0,18.0,2.0,7.48,0.83,2.91,0.88,22.0,2.4
245,Jacob Misiorowski,MIL,5,35,60.1,268,8.571428571428571,8.571428571428571,2.857142857142857,0.0,5.714285714285714,0.0,19.402985074626866,12.313432835820896,11.194029850746269,2.6119402985074625,0.0,1.8656716417910446,64,35,9.46,5.16,4.53,1.44,23.88059701,13.05970149,14.0,15.0,66.0,273.0,33.33333333333333,20.0,,0.0,0.0,0.0,18.681318681318682,12.454212454212454,11.72161172161172,2.93040293040293,0.0,1.098901098901099,87.0,31.0,11.86,4.23,4.36,1.24,31.900000000000002,11.4
246,Hurston Waldrep,ATL,3,13,26.0,115,7.6923076923076925,15.384615384615385,7.6923076923076925,0.0,7.6923076923076925,0.0,22.608695652173914,13.043478260869565,11.304347826086957,2.608695652173913,0.0,0.8695652173913043,23,12,8.09,4.12,4.64,1.45,20.0,10.43478261,9.0,10.0,56.1,229.0,60.0,10.0,,0.0,0.0,0.0,19.65065502183406,7.860262008733625,7.860262008733625,1.3100436681222707,0.43668122270742354,1.3100436681222707,55.0,22.0,8.79,3.51,2.88,1.19,24.0,9.6
250,Taijuan Walker,PHI,6,38,68.2,298,10.526315789473683,10.526315789473683,7.894736842105263,0.0,2.631578947368421,0.0,23.48993288590604,13.422818791946309,12.416107382550337,3.691275167785235,0.0,1.006711409395973,51,25,6.72,3.28,4.79,1.39,17.11409396,8.389261745,21.0,34.0,123.2,538.0,14.705882352941178,23.52941176470588,,2.941176470588235,5.88235294117647,5.88235294117647,24.53531598513011,11.524163568773234,10.408921933085502,3.903345724907063,0.0,0.7434944237918215,86.0,42.0,6.26,3.06,4.08,1.41,16.0,7.8
251,Carlos Carrasco,NYY,5,5,26.1,116,20.0,40.0,20.0,0.0,0.0,0.0,25.0,14.655172413793101,13.793103448275861,4.310344827586207,0.0,0.8620689655172413,22,9,7.42,3.17,5.45,1.48,18.96551724,7.75862069,9.0,11.0,45.2,212.0,18.181818181818183,18.181818181818183,,0.0,0.0,0.0,28.77358490566038,16.9811320754717,16.9811320754717,4.716981132075472,0.0,0.0,34.0,17.0,6.7,3.35,7.09,1.71,16.0,8.0
257,Carson Palmquist,COL,3,4,21.0,93,25.0,25.0,25.0,0.0,0.0,0.0,22.58064516129032,13.978494623655912,12.903225806451612,4.301075268817205,0.0,1.0752688172043012,19,9,8.03,4.0,5.22,1.47,20.43010753,9.677419355,7.0,9.0,34.1,175.0,0.0,44.44444444444444,,0.0,0.0,0.0,25.71428571428571,20.0,19.428571428571427,5.714285714285714,0.0,1.7142857142857144,27.0,25.0,7.08,6.55,8.91,2.04,15.4,14.299999999999999
259,Valente Bellozo,MIA,14,28,91.1,397,14.285714285714285,21.428571428571427,14.285714285714285,0.0,3.571428571428571,0.0,24.43324937027708,13.09823677581864,12.090680100755668,4.282115869017632,0.2518891687657431,1.0075566750629723,66,31,6.48,3.01,4.74,1.39,16.62468514,7.808564232,6.0,32.0,81.1,348.0,3.125,12.5,,0.0,3.125,0.0,24.42528735632184,12.643678160919542,12.068965517241379,4.310344827586207,0.0,1.1494252873563218,54.0,23.0,5.98,2.55,4.65,1.33,15.5,6.6000000000000005
260,Emerson Hancock,SEA,8,17,53.1,226,17.647058823529413,17.647058823529413,17.647058823529413,0.0,5.88235294117647,0.0,22.566371681415927,12.831858407079647,11.946902654867257,3.5398230088495577,0.0,1.3274336283185841,38,18,6.41,2.99,4.58,1.29,16.81415929,7.96460177,16.0,22.0,90.0,385.0,18.181818181818183,22.727272727272727,,0.0,0.0,0.0,24.155844155844157,13.246753246753245,12.727272727272727,3.896103896103896,0.0,1.2987012987012987,64.0,31.0,6.4,3.1,4.9,1.38,16.6,8.1
261,Logan Evans,SEA,2,9,17.2,76,11.11111111111111,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,22.36842105263158,11.842105263157894,11.842105263157894,2.631578947368421,0.0,1.3157894736842104,14,7,7.26,3.38,4.32,1.33,18.42105263,9.210526316,15.0,16.0,81.1,350.0,37.5,31.25,,0.0,0.0,6.25,23.42857142857143,12.857142857142856,11.142857142857142,3.7142857142857144,0.2857142857142857,1.1428571428571428,59.0,31.0,6.53,3.43,4.32,1.39,16.89999999999999,8.9
