Unnamed: 0,#,Name,Team,G,AB,PA,HIP,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS,NSB,AVG,OBP,SLG,OPS,BABIP,K%,BB%,real_AB,real_PA,real_HIP,real_H,real_1B,real_2B,real_3B,real_HR,real_R,real_RBI,real_BB,real_IBB,real_SO,real_HBP,real_SF,real_SH,real_SB,real_CS,real_NSB,real_AVG,real_OBP,real_SLG,real_OPS,real_BABIP,real_K%,real_BB%
292,329,Santiago Espinal,CIN,65,301.7046414,328.0,71.9662447257384,0.23628691983122366,0.7884615384615384,0.1923076923076923,0.0,0.016877637130801686,0.10126582278481013,0.0970464135021097,0.06329113924050633,0.004219409282700422,0.1476793248945148,0.008438818565400843,0.008438818565400843,0.004219409282700422,0.02109704641350211,0.008438818565400843,0.012658227848101266,0.257,0.3080168776371308,0.3532110091743119,0.6612278868114427,0.287292818,14.767932489451477,6.329113924050633,301,328,73,0.2225609756097561,0.8356164383561644,0.1643835616438356,0.0,0.0,0.07621951219512195,0.04878048780487805,0.06402439024390244,0.0,0.11585365853658537,0.003048780487804878,0.006097560975609756,0.009146341463414634,0.006097560975609756,0.003048780487804878,0.003048780487804878,0.243,0.292,0.282,0.575,0.275,11.6,6.4
294,331,Lenyn Sosa,CHW,96,511.16010498687666,544.0,109.94225721784775,0.22834645669291337,0.7662337662337664,0.2207792207792208,0.012987012987012988,0.026246719160104987,0.09448818897637795,0.11023622047244094,0.04199475065616798,0.0026246719160104987,0.2152230971128609,0.005249343832020997,0.007874015748031496,0.005249343832020997,0.005249343832020997,0.0026246719160104987,0.0026246719160104987,0.242,0.2770448548812665,0.3798882681564245,0.6569331230376911,0.2862453531598513,21.522309711286088,4.199475065616798,518,544,115,0.25183823529411764,0.8173913043478261,0.17391304347826086,0.008695652173913044,0.04044117647058824,0.10477941176470588,0.13786764705882354,0.03308823529411765,0.0,0.23345588235294118,0.007352941176470588,0.0055147058823529415,0.001838235294117647,0.003676470588235294,0.001838235294117647,0.001838235294117647,0.264,0.293,0.434,0.727,0.309,23.3,3.3000000000000003
296,333,Coby Mayo,BAL,46,265.83233532934133,294.0,52.814371257485035,0.2095808383233533,0.7,0.26666666666666666,0.03333333333333333,0.029940119760479042,0.10778443113772457,0.11377245508982035,0.07784431137724551,0.005988023952095809,0.28742514970059885,0.011976047904191617,0.005988023952095809,0.0,0.005988023952095809,0.0,0.005988023952095809,0.23,0.2994011976047904,0.3973509933774834,0.6967521909822738,0.303030303030303,28.74251497005988,7.784431137724551,263,294,46,0.19387755102040816,0.7391304347826086,0.2608695652173913,0.0,0.03741496598639456,0.10204081632653061,0.09523809523809523,0.09183673469387756,0.0,0.2857142857142857,0.013605442176870748,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.217,0.299,0.388,0.687,0.274,28.6,9.2
297,337,Kyle Farmer,COL,78,270.5454545454545,300.0,61.090909090909086,0.22909090909090907,0.7678571428571429,0.21428571428571427,0.017857142857142856,0.025454545454545452,0.1127272727272727,0.10545454545454544,0.061818181818181814,0.0,0.20363636363636362,0.021818181818181816,0.007272727272727272,0.003636363636363636,0.014545454545454544,0.003636363636363636,0.010909090909090908,0.255,0.315018315,0.3951612903225806,0.7101796053408956,0.2994652406417112,20.363636363636363,6.181818181818182,277,300,55,0.21,0.7454545454545455,0.2545454545454545,0.0,0.02666666666666667,0.08,0.10333333333333333,0.056666666666666664,0.0,0.22,0.013333333333333334,0.006666666666666667,0.0,0.0,0.0033333333333333335,-0.0033333333333333335,0.227,0.28,0.365,0.645,0.268,22.0,5.7
298,338,Riley Adams,WSN,33,257.4,286.0,47.666666666666664,0.19166666666666665,0.75,0.25,0.0,0.025,0.1,0.10833333333333334,0.075,0.0,0.3,0.025,0.008333333333333333,0.0,0.0,0.0,0.0,0.214,0.2892561983471074,0.3425925925925926,0.631848791,0.2857142857142857,30.0,7.5,263,286,41,0.17132867132867133,0.8048780487804879,0.1951219512195122,0.0,0.027972027972027972,0.10139860139860139,0.08391608391608392,0.06293706293706294,0.0,0.38461538461538464,0.017482517482517484,0.0,0.0,0.0034965034965034965,0.0,0.0034965034965034965,0.186,0.252,0.308,0.56,0.283,38.5,6.3
299,339,Randal Grichuk,ARI,72,270.46153846153845,293.0,57.956043956043956,0.23076923076923075,0.7407407407407407,0.24074074074074076,0.018518518518518517,0.03296703296703297,0.11355311355311355,0.13553113553113552,0.062271062271062265,0.0,0.20146520146520147,0.010989010989761093,0.007326007326007326,0.0,0.003663003663003663,0.0,0.003663003663003663,0.251,0.3029197080291971,0.4166666666666667,0.7195863746958637,0.2842105263157894,20.146520146520142,6.227106227106227,272,293,53,0.21160409556313994,0.6415094339622641,0.33962264150943394,0.018867924528301886,0.030716723549488054,0.11945392491467577,0.09215017064846416,0.05802047781569966,0.0034129692832764505,0.20819112627986347,0.0034129692832764505,0.010238907849829351,0.0,0.0,0.0034129692832764505,-0.0034129692832764505,0.228,0.273,0.401,0.674,0.259,20.8,5.8
301,341,Edmundo Sosa,PHI,55,240.01507537688445,261.0,49.8391959798995,0.21608040201005027,0.7368421052631579,0.21052631578947364,0.02631578947368421,0.025125628140703515,0.11055276381909547,0.10552763819095477,0.04522613065326633,0.0,0.24623115577889448,0.025125628140703515,0.005025125628140704,0.005025125628140704,0.020100502512562814,0.005025125628140704,0.015075376884422112,0.234,0.2878787878787879,0.366120219,0.6539990064580229,0.2923076923076923,24.623115577889447,4.522613065326634,243,261,56,0.2567049808429119,0.7678571428571429,0.21428571428571427,0.017857142857142856,0.0421455938697318,0.11494252873563218,0.14942528735632185,0.038314176245210725,0.0,0.21455938697318008,0.007662835249042145,0.007662835249042145,0.011494252873563218,0.0038314176245210726,0.0038314176245210726,0.0,0.276,0.307,0.469,0.777,0.315,21.5,3.8
303,344,Jared Triolo,PIT,66,337.51181102362204,376.0,74.01574803149606,0.2125984251968504,0.76,0.22,0.02,0.015748031496062992,0.1062992125984252,0.09448818897637795,0.08661417322834646,0.0,0.26377952755905515,0.007874015748031496,0.007874015748031496,0.0,0.01968503937007874,0.003937007874015748,0.015748031496062992,0.238,0.3070866141732283,0.3464912280701754,0.6535778422434038,0.3144654088050314,26.37795275590551,8.661417322834646,331,376,68,0.19946808510638298,0.7058823529411765,0.2647058823529412,0.029411764705882353,0.018617021276595744,0.10904255319148937,0.06382978723404255,0.10372340425531915,0.0026595744680851063,0.20212765957446807,0.005319148936170213,0.0026595744680851063,0.007978723404255319,0.034574468085106384,0.005319148936170213,0.02925531914893617,0.227,0.311,0.356,0.667,0.273,20.2,10.4
307,352,Ezequiel Duran,TEX,62,203.76521739130436,219.0,43.800000000000004,0.22173913043478263,0.7391304347826086,0.2391304347826087,0.02173913043478261,0.02173913043478261,0.11304347826086955,0.0956521739130435,0.052173913043478265,0.0,0.24782608695652175,0.008695652173913045,0.004347826086956523,0.0,0.02173913043478261,0.004347826086956523,0.01739130434782609,0.238,0.2838427947598253,0.3691588785046729,0.6530016732644982,0.3006535947712418,24.782608695652176,5.217391304347826,205,219,46,0.2100456621004566,0.6956521739130435,0.30434782608695654,0.0,0.0,0.0730593607305936,0.0639269406392694,0.0365296803652968,0.0,0.2511415525114155,0.0182648401826484,0.0045662100456621,0.0045662100456621,0.0502283105022831,0.0091324200913242,0.0410958904109589,0.224,0.266,0.293,0.559,0.305,25.1,3.7000000000000006
308,353,Drake Baldwin,ATL,33,403.8582677165354,446.0,84.28346456692913,0.21259842519685038,0.7916666666806802,0.20833333333333337,0.0,0.023622047244094484,0.10236220472440945,0.10236220472440945,0.07874015748031496,0.0,0.2204724409448819,0.007874015748031496,0.007874015748031496,0.0,0.0,0.0,0.0,0.234,0.2992125984251969,0.3565217391304348,0.6557343375556317,0.2823529411764706,22.04724409448819,7.874015748031496,405,446,92,0.24887892376681614,0.782608695652174,0.1956521739130435,0.021739130434782608,0.042600896860986545,0.12556053811659193,0.17937219730941703,0.08520179372197309,0.0,0.15246636771300448,0.006726457399103139,0.0,0.0,0.0,0.0,0.0,0.274,0.341,0.469,0.81,0.289,15.2,8.5
310,355,Brett Baty,NYM,40,387.9745222929936,432.0,77.04458598726114,0.2038216560509554,0.7857142857142857,0.2142857142857143,0.0,0.025477707006369425,0.1019108280254777,0.1019108280254777,0.08280254777070063,0.0,0.2611464968152866,0.006369426751592356,0.006369426751592356,0.0,0.006369426751592356,0.0,0.006369426751592356,0.227,0.2948717948717949,0.3546099290780142,0.6494817239498091,0.2886597938144329,26.11464968152866,8.280254777070063,393,432,82,0.23148148148148148,0.8170731707317073,0.15853658536585366,0.024390243902439025,0.041666666666666664,0.12268518518518519,0.11574074074074074,0.0763888888888889,0.0,0.25,0.004629629629629629,0.006944444444444444,0.0,0.018518518518518517,0.0,0.018518518518518517,0.254,0.313,0.435,0.748,0.304,25.0,7.6
312,357,Josh Bell,WSN,133,472.4972972972973,533.0,97.95675675675675,0.2144144144144144,0.7843137254901961,0.19607843137254902,0.009803921568627453,0.030630630630630633,0.1063063063063063,0.11891891891891893,0.09549549549718574,0.0036036036036036037,0.19999999999999998,0.007207207207207207,0.009009009009009007,0.0,0.0018018018018018018,0.0,0.0018018018018018018,0.242,0.3176895306859206,0.3882113821138211,0.7059009127997418,0.2764227642276423,20.0,9.54954955,468,533,89,0.20825515947467166,0.8089887640449438,0.1797752808988764,0.011235955056179775,0.04127579737335835,0.10131332082551595,0.11819887429643527,0.10694183864915573,0.001876172607879925,0.1651031894934334,0.009380863039399626,0.005628517823639775,0.0,0.0,0.005628517823639775,-0.005628517823639775,0.237,0.325,0.417,0.741,0.247,16.5,10.7
314,359,Carlos Narvaez,BOS,56,399.29842931937173,446.0,74.72251308900523,0.18848167539267016,0.75,0.21875,0.0,0.02094240837696335,0.09947643979057591,0.09947643979057591,0.08900523560209422,0.005235602094240837,0.29842931937172773,0.010471204188481674,0.005235602094240837,0.0,0.010471204188481674,0.005235602094240837,0.005235602094240837,0.208,0.2879581151832461,0.3157894736842105,0.6037475888674566,0.2882882882882883,29.84293193717277,8.900523560209423,403,446,82,0.21748878923766815,0.6707317073170732,0.32926829268292684,0.0,0.033632286995515695,0.11434977578475336,0.11210762331838565,0.08520179372197309,0.0,0.24887892376681614,0.002242152466367713,0.004484304932735426,0.004484304932735426,0.002242152466367713,0.002242152466367713,0.0,0.241,0.306,0.419,0.726,0.294,24.9,8.5
315,360,Victor Scott II,STL,68,424.41666666666663,463.0,88.1904761904762,0.2023809523809524,0.7499999999999999,0.20833333333333331,0.04166666666666666,0.011904761904761904,0.11507936507936507,0.07142857142857142,0.05555555555555555,0.0,0.2142857142857143,0.011904761904761904,0.007936507936507936,0.011904761904761904,0.05555555555555555,0.011904761904761904,0.04365079365079365,0.222,0.272,0.3203463203463203,0.5923463203463204,0.2727272727272727,21.428571428571427,5.555555555555555,398,463,81,0.1857451403887689,0.8024691358024691,0.18518518518518517,0.012345679012345678,0.01079913606911447,0.11663066954643629,0.07991360691144708,0.09071274298056156,0.0,0.23974082073434125,0.02159827213822894,0.0064794816414686825,0.02159827213822894,0.0734341252699784,0.008639308855291577,0.06479481641468683,0.216,0.305,0.296,0.601,0.284,24.0,9.1
316,361,Kyle Manzardo,CLE,113,473.72359550561794,531.0,91.88089887640449,0.2044943820224719,0.7012987012987012,0.2857142857142857,0.012987012987012986,0.031460674157303366,0.10337078651685391,0.12584269662921346,0.08764044943820225,0.00449438202247191,0.2179775280898876,0.00898876404494382,0.00898876404494382,0.0,0.002247191011235955,0.0,0.002247191011235955,0.23,0.3018018018018018,0.3954659949622166,0.6972677967640184,0.2655172413793103,21.79775280898876,8.764044943820224,470,531,83,0.2071563088512241,0.7469879518072289,0.2289156626506024,0.024096385542168676,0.05084745762711865,0.08851224105461393,0.1318267419962335,0.0903954802259887,0.003766478342749529,0.2542372881355932,0.015065913370998116,0.009416195856873822,0.0,0.003766478342749529,0.0,0.003766478342749529,0.234,0.313,0.455,0.768,0.265,25.4,9.0
317,365,Davis Schneider,TOR,61,198.625,227.0,34.24568965517241,0.1853448275862069,0.7142857142857142,0.28571428572536184,0.028571428575456262,0.034482758620689655,0.11637931034482758,0.11637931034482758,0.10344827586206896,0.0,0.2974137931034483,0.01293103448275862,0.008620689655172414,0.0,0.01293103448275862,0.004310344828193833,0.008620689655172414,0.211,0.3017241379310345,0.3940886699507389,0.6958128078817734,0.2734375,29.74137931034483,10.344827586206897,188,227,33,0.19383259911894274,0.8484848484848485,0.15151515151515152,0.0,0.048458149779735685,0.14537444933920704,0.13656387665198239,0.15859030837004406,0.0,0.2643171806167401,0.00881057268722467,0.004405286343612335,0.0,0.013215859030837005,0.004405286343612335,0.00881057268722467,0.234,0.361,0.436,0.797,0.28,26.4,15.9
318,366,Gabriel Arias,CLE,45,436.5365853658537,471.0,89.03048780487806,0.2134146341463415,0.7741935483870968,0.22580645161290322,0.0,0.024390243902439022,0.10365853658536586,0.09756097560975609,0.06097560975609756,0.0,0.2926829268292684,0.012195121951219513,0.006097560975609756,0.0,0.01829268292682927,0.006097560975609756,0.012195121951219513,0.231,0.2848484848484848,0.3552631578947368,0.6401116427432216,0.3069306930693069,29.268292682926827,6.097560975609756,432,471,84,0.20169851380042464,0.6785714285714286,0.2976190476190476,0.023809523809523808,0.02335456475583864,0.09341825902335456,0.11464968152866242,0.05732484076433121,0.0021231422505307855,0.34394904458598724,0.014861995753715499,0.008492569002123142,0.0021231422505307855,0.016985138004246284,0.008492569002123142,0.008492569002123142,0.22,0.274,0.363,0.638,0.319,34.4,5.7
319,368,Chandler Simpson,TBR,19,406.1842105263158,441.0,110.25,0.25,0.7894736842105262,0.15789473684210523,0.0,0.0,0.11842105263157894,0.07894736842105261,0.06578947368421052,0.0,0.11842105263157894,0.0,0.0,0.013157894736842105,0.06578947368421052,0.013157894736842105,0.05263157894736842,0.271,0.32,0.3,0.62,0.3114754098360656,11.842105263157894,6.578947368421052,414,441,122,0.2766439909297052,0.8524590163934426,0.12295081967213115,0.02459016393442623,0.0,0.12018140589569161,0.05895691609977324,0.045351473922902494,0.0,0.09750566893424037,0.0,0.0045351473922902496,0.006802721088435374,0.09977324263038549,0.027210884353741496,0.07256235827664399,0.295,0.326,0.345,0.671,0.327,9.8,4.5
320,369,Max Schuemann,ATH,40,187.6092715231788,213.00000000000003,35.264900662251655,0.18543046357615892,0.8000000000000002,0.24000000000000002,0.0,0.019867549668874173,0.10596026490066225,0.0728476821192053,0.08609271523178809,0.0,0.2649006622516556,0.019867549668874173,0.006622516556291391,0.006622516556291391,0.026490066225165563,0.006622516556291391,0.019867549668874173,0.212,0.2933333333333333,0.3308270676691729,0.6241604010025062,0.2747252747252747,26.490066225165563,8.609271523178808,183,213,34,0.16901408450704225,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.009389671361502348,0.09389671361502347,0.06103286384976526,0.10328638497652583,0.0,0.1643192488262911,0.018779342723004695,0.004694835680751174,0.014084507042253521,0.03286384976525822,0.004694835680751174,0.028169014084507043,0.197,0.295,0.273,0.568,0.231,16.4,10.3
321,370,Enrique Hernandez,LAD,73,232.8953068592058,256.0,46.20938628158845,0.20577617328519857,0.74,0.26,0.020000000007968748,0.025270758122743684,0.10469314078125,0.11191335740072203,0.07220216606498195,0.0,0.1985559566796875,0.007220216606498195,0.007220216606498195,0.0,0.0036101083046875,0.0,0.0036101083046875,0.226,0.286231884,0.373015873,0.659247757,0.2604166666666667,19.85559566787003,7.220216606498195,232,256,37,0.18359375,0.7837837837837838,0.21621621621621623,0.0,0.0390625,0.1171875,0.13671875,0.0703125,0.0,0.265625,0.0,0.01953125,0.00390625,0.0,0.0,0.0,0.203,0.255,0.366,0.621,0.233,26.6,7.000000000000001
322,371,Max Kepler,PHI,111,426.2818791946309,474.0,85.89261745067114,0.210290827742616,0.7407407407320589,0.23456790123181864,0.024691358024401963,0.029082774049217004,0.10738255033557045,0.11409395973154364,0.08277404921700224,0.0022371364653243847,0.2013422818791946,0.011185682326621925,0.006711409395973154,0.0,0.0022371364653243847,0.0,0.0022371364653243847,0.234,0.3042505592841163,0.3880597014925373,0.6923102607766536,0.2682119205298013,20.13422818791946,8.277404921700224,417,474,72,0.189873417721519,0.7361111111111112,0.2638888888888889,0.0,0.0379746835443038,0.12236286919831224,0.10970464135021098,0.10126582278481013,0.006329113924050633,0.1962025316455696,0.008438818565400843,0.008438818565400843,0.002109704641350211,0.006329113924050633,0.0,0.006329113924050633,0.216,0.3,0.391,0.691,0.232,19.6,10.1
323,372,Dylan Carlson,BAL,37,212.6470588235294,241.0,44.30147058823529,0.20588235294117646,0.72,0.24000000000000007,0.04,0.022058823529411766,0.11029411764705883,0.10294117647058823,0.08823529411764708,0.0,0.22794117647058823,0.014705882352941176,0.007352941176470588,0.0,0.007352941176470588,0.0,0.007352941176470588,0.23,0.3111111111111111,0.375,0.6861111111111111,0.2873563218390804,22.794117647058822,8.823529411764707,217,241,38,0.1825726141078838,0.7368421052631579,0.23684210526315788,0.02631578947368421,0.024896265560165973,0.07053941908713693,0.08298755186721991,0.08713692946058091,0.0,0.22406639004149378,0.008298755186721992,0.004149377593360996,0.0,0.012448132780082987,0.012448132780082987,0.0,0.203,0.278,0.336,0.614,0.241,22.4,8.7
324,374,Paul DeJong,WSN,87,189.31736526946108,208.0,29.269461077844312,0.18263473053892215,0.7659574468085107,0.23404255319148934,0.0,0.041916167664670656,0.09580838323353294,0.13173652694610777,0.059880239520958084,0.0,0.3233532934131737,0.014970059880239521,0.005988023952095809,0.0,0.008982035928143714,0.0029940119760479044,0.005988023952095809,0.202,0.2598187311178248,0.375,0.6348187311178248,0.2554347826086957,32.33532934131736,5.9880239520958085,193,208,38,0.21153846153846154,0.7368421052631579,0.2631578947368421,0.0,0.028846153846153848,0.08653846153846154,0.11057692307692307,0.052884615384615384,0.0,0.33653846153846156,0.004807692307692308,0.014423076923076924,0.0,0.019230769230769232,0.0,0.019230769230769232,0.228,0.269,0.373,0.642,0.317,33.7,5.3
326,377,Nick Allen,ATL,37,378.7462686567165,416.0,90.02985074626866,0.22388059701492538,0.793103448275862,0.20689655172413793,0.0,0.007462686567164179,0.11194029850746269,0.07462686567164178,0.05970149253731343,0.0,0.15671641791044777,0.007462686567164179,0.007462686567164179,0.014925373134328358,0.02238805970149254,0.007462686567164179,0.014925373134328358,0.245,0.2954545454545454,0.319672131,0.6151266766020864,0.2871287128712871,15.671641791044776,5.970149253731343,371,416,82,0.1971153846153846,0.8658536585365854,0.13414634146341464,0.0,0.0,0.07692307692307693,0.052884615384615384,0.07451923076923077,0.0,0.23798076923076922,0.007211538461538462,0.007211538461538462,0.019230769230769232,0.019230769230769232,0.016826923076923076,0.002403846153846154,0.221,0.284,0.251,0.535,0.298,23.8,7.5
328,380,Wilmer Flores,SFG,93,414.0650406504065,463.0,85.32249322493226,0.21409214092140924,0.764705882352941,0.2205882352941176,0.0,0.02981029810298103,0.10569105691144709,0.11382113821138212,0.0840108401084011,0.0027100271002710027,0.14905149051490515,0.01084010840108401,0.008130081300813009,0.0,0.0,0.0,0.0,0.239,0.3097826086956521,0.3818181818181818,0.6916007905138339,0.2546816479400749,14.905149051490516,8.401084010840108,419,463,85,0.21814254859611232,0.8823529411764706,0.11764705882352941,0.0,0.03455723542116631,0.09503239740820735,0.15334773218142547,0.0734341252699784,0.0,0.1900647948164147,0.01511879049676026,0.0064794816414686825,0.0,0.0021598272138228943,0.0,0.0021598272138228943,0.241,0.307,0.379,0.686,0.267,19.0,7.3
331,384,Zach McKinstry,DET,66,463.9623430962343,510.99999999999994,94.07531380753136,0.20083682008368198,0.727272727253158,0.22727272727272732,0.04545454545454546,0.01673640167364017,0.1087866108786611,0.0794979079497908,0.0794979079497908,0.0,0.22175732217573224,0.008368200836820085,0.008368200836820085,0.004184100418410042,0.029288702928870293,0.008368200836820085,0.020920502092050212,0.222,0.2875,0.3410138248847926,0.6285138248847926,0.2716049382716049,22.17573221757322,7.949790794979079,452,511,105,0.22896281800391388,0.6761904761904762,0.21904761904761905,0.10476190476190476,0.023483365949119372,0.13307240704500978,0.0958904109589041,0.09001956947162426,0.0019569471624266144,0.2172211350293542,0.0136986301369863,0.009784735812133072,0.0019569471624266144,0.03718199608610567,0.009784735812133072,0.0273972602739726,0.259,0.333,0.438,0.771,0.314,21.7,9.0
332,385,Addison Barger,TOR,41,455.7631578947369,502.0,89.17105263157895,0.20394736842105263,0.7037037037037037,0.29629629629629634,0.0,0.026315789473684213,0.10526315788844622,0.11184210526315791,0.07236842105263158,0.0,0.26973684210526316,0.013157894736842106,0.006578947368421053,0.0,0.006578947368421053,0.0,0.006578947368421053,0.227,0.2894736842105263,0.3695652173913043,0.6590389016018307,0.2872340425531915,26.973684210526315,7.236842105263158,460,502,91,0.22310756972111553,0.6373626373626373,0.3516483516483517,0.01098901098901099,0.04183266932270916,0.12151394422310757,0.14741035856573706,0.07171314741035857,0.00796812749003984,0.2410358565737052,0.00597609561752988,0.00398406374501992,0.0,0.00796812749003984,0.00199203187250996,0.00597609561752988,0.243,0.301,0.454,0.756,0.284,24.1,7.200000000000001
333,386,Miguel Andujar,ATH,73,318.49174917491746,341.0,75.4026402640264,0.24092409240924093,0.7910447761194029,0.19402985074626863,0.014925373134328358,0.019801980198019802,0.1023102310231023,0.0957095709570957,0.052805280528052806,0.0033003300330033004,0.1353135313531353,0.006600660066006601,0.006600660066006601,0.0,0.013201320132013201,0.0033003300330033004,0.009900990099009901,0.258,0.3003300330033003,0.3745583038869258,0.6748883368902261,0.2815126050420168,13.531353135313532,5.2805280528052805,321,341,92,0.2991202346041056,0.8043478260869565,0.18478260869565216,0.010869565217391304,0.02932551319648094,0.10557184750733138,0.12903225806451613,0.04985337243401759,0.002932551319648094,0.1436950146627566,0.002932551319648094,0.005865102639296188,0.0,0.002932551319648094,0.0,0.002932551319648094,0.318,0.352,0.47,0.822,0.348,14.400000000000002,5.0
336,390,Henry Davis,PIT,30,252.67857142857144,283.0,48.00892857142857,0.19642857142857142,0.7894736842105263,0.2631578947368421,0.0,0.026785714285714288,0.10714285714285715,0.10714285714285715,0.08035714285714286,0.00892857142857143,0.26785714285714285,0.01785714285714286,0.00892857142857143,0.0,0.01785714285714286,0.00892857142857143,0.00892857142857143,0.224,0.2946428571428571,0.37,0.6646428571428571,0.2794117647058823,26.785714285714285,8.035714285714286,252,283,35,0.14840989399293286,0.8,0.2,0.0,0.024734982332155476,0.08833922261484099,0.07773851590106007,0.0636042402826855,0.0,0.26855123674911663,0.0176678445229682,0.01060070671378092,0.01060070671378092,0.007067137809187279,0.0035335689045936395,0.0035335689045936395,0.167,0.234,0.278,0.512,0.203,26.899999999999995,6.4
337,391,Abraham Toro,BOS,26,257.64948453608247,284.0,55.62886597938144,0.21649484536082472,0.7368421052631579,0.26315789473684215,0.0,0.020618556701030927,0.1134020618556701,0.10309278350515463,0.07216494845360824,0.0,0.17525773195876287,0.010309278350515464,0.010309278350515464,0.0,0.010309278350515464,0.0,0.010309278350515464,0.242,0.2989690721649484,0.3636363636363636,0.662605436,0.2714285714285714,17.525773195876287,7.216494845360824,259,284,55,0.21830985915492956,0.7636363636363637,0.23636363636363636,0.0,0.02464788732394366,0.11619718309859155,0.09507042253521127,0.04929577464788732,0.0035211267605633804,0.14788732394366197,0.02112676056338028,0.017605633802816902,0.0,0.007042253521126761,0.0035211267605633804,0.0035211267605633804,0.239,0.289,0.371,0.659,0.256,14.800000000000002,4.9
338,392,Michael A. Taylor,CHW,53,295.45454545454544,325.0,52.13903743336898,0.19251336898461538,0.7666666666635215,0.1999999999991795,0.03333333333319658,0.0320855614973262,0.10695187165775401,0.09625668449197862,0.07486631016042782,0.0,0.32085561497326204,0.005347593582887701,0.005347593582887701,0.005347593582887701,0.026737967914438502,0.005347593582887701,0.021390374331550804,0.209,0.2741935483870967,0.3647058823529411,0.638899431,0.2857142857142857,32.0855615,7.4866310160427805,295,325,50,0.18153846153846154,0.58,0.4,0.02,0.027692307692307693,0.10153846153846154,0.1076923076923077,0.07076923076923076,0.003076923076923077,0.3384615384615385,0.003076923076923077,0.006153846153846154,0.012307692307692308,0.024615384615384615,0.009230769230769232,0.015384615384615385,0.2,0.259,0.366,0.625,0.281,33.8,7.1
341,395,Ben Rice,NYY,26,469.89690721649487,530.0,81.95876288659792,0.1958762886597938,0.7333333333333335,0.2666666666666667,0.0,0.041237113402061855,0.12371134020618556,0.12371134020618556,0.09278350515463918,0.0,0.24742268041237112,0.010309278350515464,0.010309278350515464,0.0,0.010309278350515464,0.0,0.010309278350515464,0.226,0.2989690721649484,0.4069767441860465,0.705945816,0.2542372881355932,24.74226804123711,9.278350515463918,467,530,93,0.22452830188679246,0.6559139784946236,0.3010752688172043,0.043010752688172046,0.04905660377358491,0.13962264150943396,0.12264150943396226,0.09433962264150944,0.0,0.18867924528301888,0.016981132075471698,0.0037735849056603774,0.0,0.005660377358490566,0.0037735849056603774,0.0018867924528301887,0.255,0.337,0.499,0.836,0.271,18.9,9.4
344,399,Daniel Schneemann,CLE,42,377.57894736842104,422.0,72.18421052631578,0.1907894736842105,0.7692307692307694,0.23076923076923075,0.0,0.019736842105263153,0.10526315789473684,0.09210526315789473,0.09210526315789473,0.0,0.2697368421052631,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.019736842105263153,0.006578947368421052,0.013157894736842105,0.216,0.2894736842105263,0.3235294117647059,0.6130030959752322,0.2795698924731182,26.973684210526315,9.210526315789473,379,422,66,0.1848341232227488,0.7121212121212122,0.2727272727272727,0.015151515151515152,0.02843601895734597,0.11374407582938388,0.0971563981042654,0.09004739336492891,0.002369668246445498,0.2772511848341232,0.0071090047393364926,0.002369668246445498,0.002369668246445498,0.02132701421800948,0.0071090047393364926,0.014218009478672985,0.206,0.283,0.354,0.636,0.263,27.699999999999996,9.0
345,400,Starling Marte,NYM,71,299.19127516778525,329.0,70.65771812099328,0.23154362416107382,0.7968749999978807,0.17187499999954292,0.031249999999916893,0.0167785234893617,0.12080536912751678,0.08389261744966442,0.06040268456375839,0.0,0.21140939598784192,0.020134228187919462,0.006711409395973154,0.003355704697986577,0.04697986577181208,0.010067114093959731,0.03691275167785235,0.254,0.3131313131313131,0.3653136531365313,0.6784449662678445,0.3121951219512195,21.140939597315437,6.0402684563758395,293,329,70,0.24012158054711247,0.8,0.2,0.0,0.02735562310030395,0.11246200607902736,0.1033434650455927,0.0668693009118541,0.0,0.2066869300911854,0.02735562310030395,0.0121580547112462,0.00303951367781155,0.02127659574468085,0.0060790273556231,0.015197568389057751,0.27,0.335,0.41,0.745,0.318,20.7,6.7
348,403,Liam Hicks,MIA,27,344.11764705882354,390.0,76.47058823529412,0.2058823529411765,0.7500000000000001,0.25,0.0,0.00980392156862745,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.0,0.16666666666666666,0.0196078431372549,0.00980392156862745,0.0,0.00980392156862745,0.0,0.00980392156862745,0.235,0.3137254901960784,0.3222222222222222,0.6359477124183006,0.273972603,16.666666666666664,8.823529411764707,332,390,76,0.21025641025641026,0.8157894736842105,0.17105263157894737,0.013157894736842105,0.015384615384615385,0.09487179487179487,0.11538461538461539,0.11025641025641025,0.0,0.14358974358974358,0.023076923076923078,0.007692307692307693,0.007692307692307693,0.005128205128205128,0.0,0.005128205128205128,0.247,0.346,0.346,0.693,0.278,14.400000000000002,11.0
